screen_name,user_tweeted,user_retweeted,user_favourited,user_replied,likes_per_tweet,retweets_per_tweet,lists_per_user,follower_friend_ratio,tweet_frequency,favourite_tweet_ratio,age_of_account_in_days,sources_count,urls_count,cdn_content_in_kb,source_identity
3washky, 5, 2, 1237.857142857143, 2, 0.0, 0.0, 0.0, 0.5319168839797864, 13.813133893701973, 0.0, 163.10604166666667, 1, 1, 7.589278301455579,[2]
4_novakovic, 3, 2, 14150.8, 2, 0.0, 0.0, 0.004584694344870568, 1.7464747098084203, 14.871174022259968, 0.0, 672.2531828703703, 1, 1, 21.049807365105,[2]
4hunnitbandz, 2, 0, 171.5, 0, 0.0, 0.0, 0.0007120739312391904, 1.4478781525951336, 2.6552897422783315, 0.0, 1402.0437037037036, 2, 0, 0.12232143659071229,[2]
4wallsofficial, 22, 8, 9761.133333333333, 18, 0.0, 0.0, 0.05070869103177355, 5.059841116146615, 101.19252462363973, 0.0, 244.81126157407405, 2, 11, 39.87207643378712,[2;1]
500DaysOfRaquel, 3, 0, 19784.666666666668, 0, 0.0, 0.0, 0.0041234850288222385, 1.2108506399057717, 35.206912626777076, 0.0, 2181.7649189814815, 1, 2, 9.068193596174785,[2]
520dee, 11, 3, 976.4285714285714, 7, 0.0, 0.0, 0.0022233762182148884, 3.0988222140591852, 11.856719276648544, 0.0, 1499.6257407407409, 1, 7, 0.6511148381237202,[2]
5atzj5v2n9fBcHW, 19, 2, 4124.380952380952, 12, 0.0, 0.0, 0.04454566666348943, 3.5066471046709635, 28.19279190990249, 0.0, 267.7619212962963, 1, 5, 15.403164618829619,[2]
5sos_rock__, 16, 6, 6274.090909090909, 7, 0.0, 0.0, 0.004533036524856463, 0.8514821464670792, 14.756525756924269, 0.0, 1544.7109722222222, 1, 4, 4.061660091703109,[2]
6789Stylinson, 8, 32, 10927.05, 40, 0.0, 0.0, 0.03295792513107316, 0.4217305043198857, 76.13849124771704, 0.0, 186.88542824074077, 1, 21, 58.46924558464809,[2]
6sungjai, 3, 0, 881.6666666666666, 2, 0.0, 0.0, 0.006039638093941076, 1.6699182173758444, 31.236640165053554, 0.0, 1326.1040856481482, 1, 2, 0.6648548000180108,[2]
7140lemon, 5, 0, 11902.2, 4, 0.0, 0.0, 0.009112142556268434, 1.160767180527695, 25.17796075313634, 0.0, 710.3137384259259, 1, 0, 16.756257631135774,[2]
72natsuk1ng, 1, 0, 62390.0, 0, 0.0, 0.0, 0.05846275922237536, 1.2390745501285347, 15.247987032260452, 0.0, 1111.8188888888888, 1, 0, 56.115254582830744,[2]
840hasshin, 0, 7, 1472.0, 7, 0.0, 0.0, 0.010353617269801206, 1.3444694872258924, 7.2676903284526, 0.0, 2215.963888888889, 1, 6, 0.664270752506747,[2]
913Ket, 3, 0, 89625.33333333333, 2, 0.0, 0.0, 0.011330100358748268, 1.2891552529970414, 36.618796782032135, 0.0, 1063.9091435185185, 1, 0, 84.24152934425204,[2]
9510_14, 11, 1, 7160.916666666667, 8, 0.0, 0.0, 0.004738548660965596, 3.7623164554281505, 4.653322391350345, 0.0, 710.6559837962964, 1, 5, 10.076488244584013,[2]
997JK, 7, 12, 768.8947368421053, 14, 0.0, 0.0, 0.01651441109817465, 2.4279747659708093, 59.23221329779735, 0.0, 451.3685069444445, 2, 14, 1.703474489275218,[2;1]
A1babez, 5, 11, 16537.6875, 11, 0.0, 0.0, 0.007860107576235108, 1.1818709755894452, 13.679489906299395, 0.0, 890.1395486111111, 1, 13, 18.578758269760996,[2]
AFixe10, 5, 6, 25321.272727272728, 8, 0.0, 0.0, 0.0012674036587427176, 1.8995126906502697, 63.150474274363006, 0.0, 793.9074768518518, 2, 2, 31.89448829438073,[2;1]
AKAKing__, 12, 21, 30426.78787878788, 22, 0.0, 0.0, 0.003261379039755439, 0.7167564510325226, 20.9768914478414, 0.0, 1604.8497569444444, 2, 22, 18.95927500199084,[2]
AKIO3JSB, 3, 0, 2008.3333333333333, 2, 0.0, 0.0, 0.026759906646470988, 0.6588868302833846, 14.138240419585637, 0.0, 207.33456018518518, 1, 0, 9.686437859368686,[2]
AM_Pedalada, 23, 50, 32772.97260273973, 58, 0.0, 0.0, 0.01638086856607563, 1.2345291427019573, 106.12390677957424, 0.0, 430.48548611111113, 1, 9, 76.13026143761978,[2]
ANGEIHUB, 1, 5, 21761.333333333332, 5, 0.0, 0.0, 0.016420283934763916, 1.1104000855491278, 104.4698497633347, 0.0, 617.1982986111111, 1, 2, 35.2582523028711,[2]
ANIUSHKA, 17, 3, 2240.1, 20, 0.0, 0.0, 0.01545477542557119, 0.6089963240524005, 53.91900566638894, 0.0, 2566.404247685185, 3, 5, 0.8728554755239744,[0;1]
ARRR0805, 4, 0, 6650.0, 3, 0.0, 0.0, 0.0, 1.283287600541205, 3.575134646715558, 0.0, 1793.5639699074075, 1, 0, 3.7077015994825686,[2]
ASVPxMann, 9, 15, 3593.5833333333335, 18, 0.0, 0.0, 0.0035326501106752906, 1.0507595163721568, 14.895829286030937, 0.0, 2171.0392476851853, 2, 13, 1.6552364666667814,[2;0]
ATeemm, 2, 0, 2938.5, 0, 0.0, 0.0, 0.01008791468657175, 0.6937063624281676, 4.1625399980277855, 0.0, 2320.3542592592594, 1, 1, 1.2664014506724826,[2]
AWillThaGreat, 5, 2, 1662.2857142857142, 5, 0.0, 0.0, 0.0030430981843377045, 1.3329336297322734, 27.69197733074574, 0.0, 992.8125578703703, 2, 5, 1.6743197908892242,[2;1]
AYA6stars, 1, 3, 3142.0, 3, 0.0, 0.0, 0.05489779021725737, 1.2055232593997278, 23.619449469461973, 0.0, 885.6663425925926, 2, 4, 3.5476113846694104,[2;0]
A_uggz, 3, 2, 9586.0, 5, 0.0, 0.0, 0.001975435258578254, 0.7030023548057508, 17.99185352632187, 0.0, 1634.3637847222224, 1, 1, 5.865279253987657,[2]
AashleyMoniquee, 2, 0, 1302.5, 0, 0.0, 0.0, 0.0, 1.5949857643765464, 18.17397955440964, 0.0, 1733.1946412037034, 1, 1, 0.7515024389271213,[2]
AbbyHooven, 2, 0, 12144.0, 1, 0.0, 0.0, 0.0007393586774444533, 1.7766912244349795, 10.964550218759722, 0.0, 1366.037013888889, 1, 0, 8.889949449779529,[2]
Abbypatato, 0, 5, 2171.8, 5, 0.0, 0.0, 0.015079408246380138, 1.0035659821792262, 18.245474970125645, 0.0, 65.7972337962963, 1, 1, 33.007466647059104,[2]
AbreuPiero, 4, 1, 2108.0, 2, 0.0, 0.0, 0.007550378681649393, 1.1693789625362325, 6.064838223477553, 0.0, 1158.1553124999998, 1, 2, 1.8201358464174038,[1]
AbriiBeltraan, 15, 18, 3093.0, 20, 0.0, 0.0, 0.0, 0.9959437655387783, 20.966784056865627, 0.0, 866.8433333333332, 2, 2, 3.568118806550973,[2;0]
AbriilSofia1, 11, 2, 9086.76923076923, 6, 0.0, 0.0, 0.004010688121186688, 1.307247970335618, 41.6905143320251, 0.0, 503.2753935185185, 1, 0, 18.055262283421918,[2]
AbrilDelarge, 10, 1, 2868.818181818182, 4, 0.0, 0.0, 0.006619404741546945, 0.8816842774037972, 37.53316215646925, 0.0, 2559.740196759259, 2, 6, 1.120745841882793,[2;1]
AbruSpinellii, 1, 0, 9755.0, 0, 0.0, 0.0, 0.0015893333510906998, 1.3462566844919786, 23.310752260447295, 0.0, 1258.3892476851852, 1, 0, 7.751973419944888,[2]
AccordingtoBria, 4, 16, 16900.95, 18, 0.0, 0.0, 0.002226135053352994, 1.132741157149296, 17.976995678005395, 0.0, 2234.0610300925923, 1, 9, 7.565124574640437,[2]
Adriel_rcr, 3, 0, 3977.0, 1, 0.0, 0.0, 0.0016777115633857867, 1.5226508733625241, 13.346146817825456, 0.0, 1788.193599537037, 1, 0, 2.2240321187983474,[2]
AeignZackreyGFs, 5, 2, 2584.4285714285716, 5, 0.0, 0.0, 0.002175671651430815, 7.486543079687961, 19.86784081376103, 0.0, 449.2212037037037, 2, 1, 5.753131308408147,[2]
AfghanKushh, 13, 13, 2508.5384615384614, 19, 0.0, 0.0, 0.008201408676673445, 1.8809253721508472, 38.52531964653489, 0.0, 2082.8475347222225, 1, 15, 1.204379302718867,[2]
AforAlisiaa_, 22, 9, 6710.4838709677415, 11, 0.0, 0.0, 0.0020862105466847914, 1.0358389168999051, 41.093953854252405, 0.0, 950.8963773148149, 1, 18, 7.057008556407708,[2]
AgataMartinez1, 13, 2, 4067.6666666666665, 4, 0.0, 0.0, 0.003047986808143545, 1.7363977740095586, 30.940264298172426, 0.0, 1301.3799884259258, 1, 0, 3.1256563823350945,[2]
AgossLeal, 2, 1, 7622.0, 2, 0.0, 0.0, 0.001869160720273143, 1.13201002663393, 22.956578157587373, 0.0, 1436.5788194444447, 1, 1, 5.30566084981511,[2]
AgusBeux, 13, 3, 2995.1875, 4, 0.0, 0.0, 0.0, 1.769104987698817, 61.70437138175965, 0.0, 856.2672453703703, 1, 1, 3.4979587461674537,[2]
AgusMainard01, 3, 2, 3506.8, 2, 0.0, 0.0, 0.008261155346764786, 1.3564839327753746, 27.500287556205127, 0.0, 597.1909374999999, 1, 0, 5.8721587683168766,[2]
Agus_AguirreOk, 1, 5, 3559.0, 5, 0.0, 0.0, 0.0030805552313664182, 0.4441468800175595, 10.274052866236525, 0.0, 1293.6002083333335, 1, 3, 2.7512364152951037,[2]
Agus_Amfa, 0, 12, 13817.25, 12, 0.0, 0.0, 0.010561203599525807, 0.6000017279986835, 19.9172330469103, 0.0, 842.9739814814816, 1, 8, 16.39107529240336,[2]
Agus_sosa15, 6, 3, 3950.0, 5, 0.0, 0.0, 0.0, 1.3671595239309537, 3.552344336057745, 0.0, 1250.0767592592595, 2, 0, 3.1598059645078087,[2;1]
AgussFavot, 0, 6, 5729.166666666667, 6, 0.0, 0.0, 0.00541563135129202, 2.2164745188193637, 5.477515378985476, 0.0, 1477.3564814814815, 1, 3, 3.877985265222855,[2]
AidahIdris_, 12, 1, 3491.923076923077, 9, 0.0, 0.0, 0.0026790509236482877, 1.7293812736620364, 14.036929436817521, 0.0, 1539.692673611111, 2, 3, 2.267935112487943,[2;1]
AilenPaine, 3, 1, 2429.25, 1, 0.0, 0.0, 0.0028251185748078287, 0.9083085451116559, 12.627131977593356, 0.0, 357.0359490740741, 2, 0, 6.8039367080540245,[2;1]
AilenPohOk, 4, 5, 20681.11111111111, 6, 0.0, 0.0, 0.0, 1.000075967999283, 5.992222963219191, 0.0, 969.9938078703703, 1, 2, 21.320869208966048,[1]
Ailen_gutierrez, 1, 3, 2238.25, 3, 0.0, 0.0, 0.0024875178443166304, 0.8738216598869635, 25.782943284115433, 0.0, 1201.1593287037037, 1, 1, 1.863408081270558,[2]
AiluRodriguez74, 8, 11, 8116.894736842105, 11, 0.0, 0.0, 0.0011204999440276, 1.3681305118200193, 35.854839681997774, 0.0, 1775.131701388889, 3, 3, 4.572559168703554,[2;1]
AimeeStern, 14, 1, 3101.266666666667, 10, 0.0, 0.0, 0.00571990202623047, 1.864331781781183, 14.538244345969362, 0.0, 2631.15375, 1, 5, 1.1786717772257387,[2]
AimiSaez, 1, 3, 2223.0, 3, 0.0, 0.0, 0.0016774228018556128, 0.5821821120688004, 27.324154761484646, 0.0, 1175.104976851852, 1, 1, 1.8917458812535168,[2]
AintThatSwole, 2, 2, 4659.75, 2, 0.0, 0.0, 0.0006053400795299653, 1.090408390045656, 10.434136013768132, 0.0, 1650.9922337962964, 1, 1, 2.822393651898263,[2]
AisyaZainal, 8, 5, 8810.153846153846, 10, 0.0, 0.0, 0.0064121822189112335, 1.7492619861616583, 17.57123482465628, 0.0, 2368.2523958333336, 2, 7, 3.7201076463194096,[2;1]
AitalYakovlev, 5, 4, 3001.8888888888887, 6, 0.0, 0.0, 0.003355218199334649, 1.9233315496657677, 22.136577228546052, 0.0, 1776.8090740740743, 1, 4, 1.6894830922974797,[2]
Aldimgimenez, 9, 2, 6923.636363636364, 7, 0.0, 0.0, 0.0, 1.6453949014028721, 16.059340461776777, 0.0, 1162.8364583333334, 1, 2, 5.954092954360798,[2]
Ale_Borner, 1, 5, 25990.833333333332, 6, 0.0, 0.0, 0.0, 4.712964181767656, 23.731677041352224, 0.0, 1768.1136574074073, 1, 0, 14.699752600431696,[2]
Aleahcharde_, 9, 7, 1138.0625, 7, 0.0, 0.0, 0.0, 1.128047000642132, 30.417871946166393, 0.0, 318.4240162037037, 1, 4, 3.5740473145466307,[2]
Alec_LightArrow, 3, 5, 2915.375, 6, 0.0, 0.0, 0.003030250911533125, 0.909896422170453, 27.293667442506962, 0.0, 1316.928425925926, 1, 4, 2.213768753567768,[1]
AlegriaCrespo, 4, 3, 7718.571428571428, 4, 0.0, 0.0, 0.013218121019820372, 2.276623907037792, 2.84176330455372, 0.0, 1802.5024305555555, 2, 1, 4.282142036386858,[2;1]
AlejandraConde_, 1, 6, 5562.571428571428, 7, 0.0, 0.0, 0.011034342501996355, 0.5295764343722406, 9.130333349092627, 0.0, 553.3213194444444, 1, 3, 10.053058201618656,[2]
AlejoNievas1, 2, 5, 4386.285714285715, 6, 0.0, 0.0, 0.0, 2.2676181262480415, 11.047371562391463, 0.0, 993.8183333333333, 1, 3, 4.4135689261978275,[2]
AlexNunez__, 2, 18, 104.25, 19, 0.0, 0.0, 0.0031688824059731635, 1.186068438494139, 23.0498908478336, 0.0, 1917.192928240741, 1, 14, 0.054376374158474565,[2]
AlexaaTapia, 22, 2, 3333.1666666666665, 7, 0.0, 0.0, 0.0015603868973464606, 1.3469996310346912, 26.546642337283217, 0.0, 1270.477662037037, 1, 6, 2.6235539327172352,[1]
Alexaaaaad, 4, 4, 5768.125, 4, 0.0, 0.0, 0.051789783789944886, 1.4209010450949866, 30.669882282497362, 0.0, 824.9394791666667, 3, 0, 6.992179603074417,[1;2]
AleyaWhaaatt, 4, 8, 14077.416666666666, 9, 0.0, 0.0, 0.0006244736886432373, 1.6661474903039684, 30.782906424494797, 0.0, 1591.288599537037, 2, 10, 8.84655157509599,[2;1]
Alf_Sukatmo, 10, 0, 3245.3, 5, 0.0, 0.0, 0.09741763743432812, 1.314686264654911, 33.532509596750124, 0.0, 435.029837962963, 1, 4, 7.459948069760435,[2]
AliSaffari26, 1, 0, 274.0, 0, 0.0, 0.0, 0.00044617384778740973, 5.212121212121212, 12.723539617353563, 0.0, 2241.2788310185183, 1, 1, 0.12225163429375027,[2]
Aliffafeb11, 9, 11, 2112.45, 17, 0.0, 0.0, 0.005292523827184967, 2.7668831664013807, 39.657158533008, 0.0, 1119.4075810185186, 3, 9, 1.8871142520563768,[0;2]
Alingri, 0, 17, 1719.4117647058824, 17, 0.0, 0.0, 0.0, 0.46896635612691434, 24.779438770704132, 0.0, 1558.9233680555556, 1, 6, 1.102948226923113,[2]
Alisgy, 0, 1, 458.0, 1, 0.0, 0.0, 0.008288187221662522, 1.9210019267822736, 21.445440665839378, 0.0, 2051.1119675925925, 1, 0, 0.22329351456008445,[2]
Alison_Bastian, 0, 1, 11274.0, 1, 0.0, 0.0, 0.0, 2.12625250501002, 5.7667751913219, 0.0, 1494.4227430555557, 1, 0, 7.5440500704296936,[2]
AllAboutTeraa, 0, 1, 9558.0, 1, 0.0, 0.0, 0.0012100131614139911, 1.0407288317256163, 15.806401927550967, 0.0, 826.4372916666666, 1, 1, 11.565305796794927,[2]
Allison_23245, 9, 4, 17652.923076923078, 10, 0.0, 0.0, 0.007671114385099274, 0.9360986098377299, 30.825461779587222, 0.0, 446.9585648148148, 1, 3, 39.49565903102694,[2]
Allison_McEnroe, 1, 3, 5713.5, 4, 0.0, 0.0, 0.001387177280398122, 1.922615515469599, 9.984155128751008, 0.0, 720.7634953703704, 1, 2, 7.927010783286229,[2]
AlmeidaDice, 6, 0, 586.8333333333334, 2, 0.0, 0.0, 0.00438889945847062, 1.1468758120672506, 2.436400058959886, 0.0, 2278.046238425926, 1, 2, 0.25760378496040576,[1]
Almighty_Dai, 7, 0, 1424.4285714285713, 1, 0.0, 0.0, 0.0, 1.2124294578417238, 6.630104857946759, 0.0, 1315.4538310185185, 2, 3, 1.0828419347303713,[2]
Alontiax0_, 12, 9, 14343.904761904761, 13, 0.0, 0.0, 0.002513356397830832, 1.1400940319065647, 37.35271560061982, 0.0, 1192.7134837962965, 1, 10, 12.026278697084434,[2]
AlwaysaGoodday1, 8, 3, 8730.818181818182, 8, 0.0, 0.0, 0.16074856561267886, 0.495271430093222, 13.253684048290609, 0.0, 1459.972627314815, 2, 6, 5.980124571154407,[2;1]
Alya_LuhanEXO, 2, 1, 318.0, 1, 0.0, 0.0, 0.0, 2.6669948032325266, 9.822269662963931, 0.0, 1150.3545254629628, 2, 1, 0.2764365184481021,[2;1]
Alyssa615_, 6, 0, 954.5, 3, 0.0, 0.0, 0.0016689620326645989, 1.047273981671733, 10.391560747566354, 0.0, 1814.3517824074077, 1, 0, 0.5260832046217098,[2]
AlyssaGent, 1, 2, 11990.333333333334, 2, 0.0, 0.0, 0.0012466806809414588, 1.4185288640595903, 12.939503523984234, 0.0, 1334.2984722222222, 2, 1, 8.986245268919404,[2]
AmandaHilby, 0, 1, 3056.0, 1, 0.0, 0.0, 0.0006299848783942159, 2.5921787709497206, 2.0279213235509808, 0.0, 1587.3396874999999, 1, 0, 1.9252337883727237,[2]
Amanda_Wicks_, 2, 0, 790.0, 1, 0.0, 0.0, 0.005693317179623599, 0.46893724943269954, 4.984496241313542, 0.0, 2279.9666435185186, 1, 1, 0.34649629732338816,[2]
Ambitions1992, 20, 3, 5371.608695652174, 3, 0.0, 0.0, 0.001877413044508084, 1.1749717302888543, 16.85883177670928, 0.0, 2537.002349537037, 1, 0, 2.1173053689258143,[2]
AmelyGalicia, 3, 32, 13806.542857142857, 35, 0.0, 0.0, 0.004227262848230497, 0.576069109987405, 15.562132381522384, 0.0, 471.8107638888889, 1, 16, 29.262882311846298,[2]
AminaPrez, 2, 9, 768.4545454545455, 9, 0.0, 0.0, 0.0015619698099091966, 0.8913762499043311, 47.686419162445695, 0.0, 1290.8560185185186, 1, 0, 0.595306164615075,[2]
Amina_janahi, 1, 4, 755.6, 4, 0.0, 0.0, 0.0017547193044818346, 5.242794498704405, 15.758149654474483, 0.0, 1721.9906481481482, 1, 3, 0.4387944852154583,[2]
AmrikaAlsubaie, 2, 6, 1473.625, 8, 0.0, 0.0, 0.003454614519815808, 1.5941074422923913, 5.718736355957132, 0.0, 299.6855439814815, 1, 5, 4.91723751643843,[2]
AnaFlaviaMart20, 2, 71, 65334.01369863014, 72, 0.0, 0.0, 0.005125561726198159, 0.6729128340934024, 57.84126680798027, 0.0, 769.6672569444445, 1, 49, 84.88605057463946,[2]
AnaRibeiro193, 32, 16, 24315.479166666668, 31, 0.0, 0.0, 0.0005598747304490523, 3.46774157446634, 24.93530752446317, 0.0, 1776.0951157407408, 1, 7, 13.690414973370173,[2]
AnaSanzera, 6, 7, 8899.153846153846, 13, 0.0, 0.0, 0.005694275165733679, 1.6398661045544454, 51.82985509363997, 0.0, 1224.9071296296295, 1, 5, 7.26516617536927,[2]
Ana_ppiires, 4, 7, 6518.727272727273, 8, 0.0, 0.0, 0.0034080487403860093, 1.282778056718901, 16.577948041608554, 0.0, 1745.920949074074, 1, 2, 3.733689819223713,[2]
Anapvccs, 13, 14, 1117.5185185185185, 20, 0.0, 0.0, 0.0010372616091766011, 2.2787911616185386, 25.77034660468996, 0.0, 960.1120833333333, 2, 3, 1.16394589539869,[2]
AnbenitezT, 3, 0, 3882.6666666666665, 1, 0.0, 0.0, 0.0030988168041061136, 6.150236702868281, 6.5730967211293985, 0.0, 1609.2017708333333, 1, 1, 2.412790451166362,[2]
AndreaMGuevara, 1, 1, 624.5, 2, 0.0, 0.0, 0.019095025245386234, 0.7897308435833705, 0.7008504384023457, 0.0, 2570.1316435185186, 2, 0, 0.24298366255864523,[2;1]
Andreag11_, 0, 1, 3471.0, 1, 0.0, 0.0, 0.0024977676382416645, 3.04885993485342, 8.909537165608016, 0.0, 1601.4299884259256, 1, 1, 2.167437868084204,[2]
AndresaRefatti, 2, 1, 8134.0, 2, 0.0, 0.0, 0.002895485152491903, 3.823520629074802, 23.72183396099142, 0.0, 1720.0809143518518, 1, 0, 4.728847307200658,[2]
Andrew_Rucker_, 7, 9, 12815.1875, 10, 0.0, 0.0, 0.001712079794957523, 1.1904903474697102, 15.401874853048124, 0.0, 1743.2705208333334, 1, 2, 7.3512328389939,[2]
AngelCantu20, 1, 4, 3401.4, 4, 0.0, 0.0, 0.0014836413925627984, 1.5044899382555699, 12.760427881860096, 0.0, 1363.4522337962962, 1, 3, 2.4946968552975206,[2]
AngelHermosill, 0, 9, 13499.888888888889, 9, 0.0, 0.0, 0.003339973969345695, 0.4997410978151099, 26.141404530738228, 0.0, 1194.977037037037, 1, 4, 11.297195235116869,[2]
Angelin_Leticia, 7, 17, 4576.041666666667, 21, 0.0, 0.0, 0.005003197542687953, 1.1930010043249766, 11.30440501469243, 0.0, 985.9967708333334, 2, 12, 4.64103108856953,[2;1]
Angieeopoder, 0, 4, 10343.25, 4, 0.0, 0.0, 0.004850521003385892, 1.0777909444225298, 20.439996366784218, 0.0, 416.9497453703703, 1, 2, 24.80694643622397,[2]
Anilyalcn, 31, 9, 20330.25, 32, 0.0, 0.0, 0.0051257989587464485, 2.3819905560616963, 19.177905089385636, 0.0, 1336.9256828703703, 2, 2, 15.206716618945558,[1;2]
Aninh402, 6, 2, 3009.125, 3, 0.0, 0.0, 0.0, 1.1221282071346783, 25.819721168966396, 0.0, 613.9387037037037, 1, 2, 4.901344355465574,[2]
