AlArabiya_EGY, 108, 108, 0, 0.0, 0, 21.444444444444443, 16.50925925925926, 0.8480955295862391, 28321.57818930042, 17.862542787766714, 0.000703677636983153, 1693.6778124999998, 10, 60, 0.0
AlMayadeenNews, 211, 211, 0, 207.27014218009478, 1, 28.545023696682463, 16.265402843601894, 1.1125017067134724, 18107.85525109015, 58.01790983474483, 0.0002963055744170255, 1648.1598032407408, 12, 191, 0.12575852279162736
AseerLove10, 1078, 897, 181, 1017.8051948051948, 190, 16.139146567717997, 209.00556586270872, 1.1571956903268112, 0.9724576146749776, 16.516831423281708, 0.0009044175000335661, 1167.7425347222222, 14, 129, 0.8716006864024235
AskPlayStation, 191, 191, 0, 1.0, 171, 37.15183246073298, 18.82198952879581, 1.3361835162774716, 368.1484165581843, 253.95007483600256, 6.120524203947484e-05, 2388.0938078703707, 5, 97, 0.00041874401947876975
BCc1978, 21, 21, 0, 395.57142857142856, 1, 2.4285714285714284, 10.380952380952381, 0.0040140117451352994, 7.019166656230236, 58.93512254111759, 3.697382376252526e-05, 1126.0037615740741, 6, 12, 0.35130560134048533
BRKsEDU, 75, 72, 3, 18671.746666666666, 32, 314.62666666666667, 46.0, 24.428336696268214, 442.31248454680735, 3249.038272490224, 0.0030263755407432245, 2164.7321412037036, 6, 41, 8.625430514596696
BaeFeeling, 2923, 2706, 217, 407.0, 200, 225.83886418063634, 139.52993499828943, 0.8591276915824712, 2709.6667243162283, 17.126892866149852, 0.00888400477899349, 1475.214872685185, 14, 2866, 0.27589201243557077
Bisniscom, 245, 239, 6, 39.46122448979592, 0, 0.8938775510204081, 1.7020408163265306, 0.4286640044770463, 6852.182707586849, 333.4044831245871, 1.0820788216154786e-06, 2469.2509027777774, 11, 240, 0.01598105095168908
BlogdoNoblat, 433, 424, 9, 40.88221709006928, 9, 99.94688221709006, 77.03695150115473, 1.6223606363095657, 3103.569299684178, 60.68030541697227, 0.000570624609330928, 2970.804895833333, 13, 244, 0.013761326820017078
BobVila, 4, 4, 0, 722.75, 2, 1.25, 1.5, 0.7161996687720067, 1822.125, 3.093121885826541, 0.0001382961444644428, 2934.293206018519, 3, 3, 0.24631144512674122
Bolanet, 1651, 1650, 1, 10.2580254391278, 18, 40.6099333737129, 106.20472440944881, 0.6067852752765764, 2878.545078165135, 122.01743084166539, 0.0001276460709270709, 2594.476724537037, 21, 1344, 0.003953793588554262
Bootsy_Collins, 13, 13, 0, 296.15384615384613, 0, 8.23076923076923, 3.1538461538461537, 1.7751958014991762, 2827.2424700753036, 4.724963057188842, 0.0006085214953484681, 2855.9406365740742, 6, 7, 0.10369747968890068
British_Airways, 217, 217, 0, 103.10599078341014, 190, 12.576036866359447, 5.23963133640553, 2.3299838623414253, 13.554652374683462, 220.0733138148816, 1.9455558405655224e-05, 2900.0103125, 8, 95, 0.035553663495260464
BuyDotExpress, 171, 168, 3, 1905.953216374269, 6, 0.0, 0.029239766081871343, 0.8094989995706539, 44.607716030321285, 323.2489824019958, 0.0, 486.97053240740735, 5, 171, 3.913898459013364
CBSSports, 574, 569, 5, 68.07839721254355, 71, 4420.395470383275, 2747.6620209059233, 1.8462029315460287, 948.8065205778867, 31.885044124579895, 0.04429618456188663, 3116.0428703703706, 12, 539, 0.021847708791134766
CaioFAbreuCitou, 625, 625, 0, 224.9344, 0, 251.3584, 279.064, 1.1869922123917578, 8298.307375555622, 29.441224183592347, 0.003255215825534407, 2635.9471875000004, 9, 565, 0.08533342438219847
CanadiensMTL, 1333, 1312, 21, 155.9107276819205, 233, 75.78169542385596, 61.625656414103524, 2.3230164627353584, 7151.768459035711, 34.32961820291658, 0.0007672033665327262, 2864.6279976851856, 12, 1011, 0.054426169055076946
CanalFox_la, 63, 53, 10, 3485.777777777778, 3, 90.9047619047619, 49.53968253968254, 0.7142929912885592, 15.599350541769219, 14.684679973629217, 0.0022700650487755877, 2713.9988194444445, 4, 49, 1.284369673562097
CaptainAmerica, 23, 23, 0, 324.0, 4, 1583.3478260869565, 699.4347826086956, 1.9746592839291415, 42843.09420289855, 406.6093150344053, 0.002477148643385678, 1604.0908680555556, 4, 17, 0.20198356991630145
Carabdechile, 307, 307, 0, 25.14657980456026, 14, 108.60586319218241, 88.42671009771988, 1.012801284574019, 1135347.5244299674, 36.52720381261428, 0.0011950856131998978, 2469.113275462963, 12, 176, 0.010184457738110551
CiudadBizarra, 164, 164, 0, 43.23170731707317, 1, 40.05487804878049, 50.329268292682926, 1.5415284896470105, 2.6425831431456803, 65.66513468384932, 0.00023268385653307588, 2621.1690393518516, 12, 60, 0.016493292369943173
CollegeHumor, 62, 62, 0, 31471.774193548386, 8, 28.79032258064516, 12.46774193548387, 2.619173888402733, 259.7339688923535, 20.07575396151859, 0.0004806453755915695, 2969.0040972222228, 10, 57, 10.600111405367588
Country_Words, 835, 835, 0, 696.6874251497006, 1, 338.69580838323355, 147.7005988023952, 0.4603605545964991, 1236.1644205144933, 27.06930183296128, 0.00692040169799949, 1796.0373611111108, 12, 36, 0.3879025237641482
DDNewsLive, 398, 390, 8, 44.0, 164, 53.58793969849246, 33.721105527638194, 1.2651496646048128, 43813.279441143444, 69.52579271089662, 0.0005403552707507883, 1415.142789351852, 14, 205, 0.03109226880218384
DJPROSTYLE, 21, 21, 0, 2341.285714285714, 11, 6.0476190476190474, 8.523809523809524, 0.9997188459259961, 1113.2574976439937, 29.07323554886309, 7.249031454228598e-05, 2880.0217824074075, 2, 19, 0.8129402800310197
DRUDGE_REPORT, 2979, 2851, 128, 0.0, 2, 267.7002349781806, 237.98153742866734, 6.523920953657097, 552461.9333669016, 57.80747672118715, 0.0014716410828233082, 3133.6630902777774, 39, 2843, 0.0
Daminous_Purity, 303, 271, 32, 24337.501650165017, 48, 7.273927392739274, 10.151815181518153, 0.2923761165280853, 2.398725470831532, 36.953776072117925, 7.709561270152223e-05, 2532.0194675925927, 7, 225, 9.611893574145684
DiarioOle, 538, 536, 2, 589.0, 7, 127.3364312267658, 94.26022304832713, 2.4425967588594273, 15527.115417110777, 47.06266366142995, 0.001098891190554871, 2490.129872685185, 12, 389, 0.23653384767633137
Diario_Libre, 127, 125, 2, 43.0, 7, 4.047244094488189, 5.700787401574803, 0.9617781733938805, 38.52015117648081, 59.495292783266066, 2.4377423348021116e-05, 2781.181678240741, 13, 106, 0.015461053960056289
DichoDeLaAbuela, 283, 206, 77, 25.0, 77, 21.374558303886925, 22.045936395759718, 0.608488828345148, 6427.982349652133, 14.930555572814141, 0.0009302489132746692, 1532.0512615740743, 15, 40, 0.016317991849903422
Dodgers, 207, 163, 44, 14686.864734299517, 72, 625.3816425120773, 649.7729468599034, 2.564690578247945, 296.9501022775852, 21.016986363592824, 0.01103856696430385, 2825.587465277778, 8, 165, 5.197809274984054
DrAsa, 2, 2, 0, 1.0, 0, 0.0, 0.0, 0.06822278353523914, 282.8538632874566, 3.6012355264498526, 0.0, 1714.716400462963, 1, 1, 0.0005831868172077937
DunkinDonuts, 30, 30, 0, 6366.333333333333, 15, 1203.9666666666667, 246.36666666666667, 1.6853088744795925, 19.39848029920701, 18.28479619479683, 0.019586139033507016, 3361.023229166667, 4, 14, 1.8941652286383641
EFEnoticias, 296, 296, 0, 3.0, 0, 8.344594594594595, 22.24662162162162, 5.891491283377613, 22521.991255961853, 37.716473382191374, 8.75368508979706e-05, 2514.3058101851852, 15, 271, 0.0011931722815288893
EH3H, 784, 784, 0, 0.7563775510204082, 0, 154.84438775510205, 171.14795918367346, 1.7618273639198845, 1152238.1211734693, 18.926323766061042, 0.005624500146438004, 1442.9437268518516, 10, 9, 0.0005241906090618226
ELLEfashion, 34, 34, 0, 59.0, 0, 125.70588235294117, 425.79411764705884, 0.909729796032941, 4442.766211208894, 5.646874461835793, 0.008354711565423192, 2735.017002314815, 4, 34, 0.02157207796151345
ESPNagora, 1191, 1187, 4, 632.7019311502938, 218, 223.24601175482786, 176.6272040302267, 1.4646471439392874, 1662.748274029064, 123.34617225002847, 0.0006702328312196868, 2717.2845370370374, 23, 884, 0.23284345916905716
EmisorasUnidas, 141, 138, 3, 1608.758865248227, 21, 10.49645390070922, 6.75886524822695, 0.941604828386024, 13122.478266763706, 121.25914465115714, 3.1173203970091794e-05, 2759.3361689814815, 7, 95, 0.5830238748481479
FOXSportsMX, 144, 121, 23, 2758.284722222222, 56, 19.76388888888889, 11.32638888888889, 2.0554209286200136, 7653.069009945154, 85.24205861737441, 9.405650669130089e-05, 2453.784201388889, 8, 67, 1.1240942543606647
FactsAboutBoys, 623, 587, 36, 11.0, 33, 178.776886035313, 430.7881219903692, 1.4391005981310645, 7521.026637913081, 28.312442517894915, 0.002596902203146162, 2432.773425925926, 14, 167, 0.004521588357869103
FaisalAbuthnain, 130, 130, 0, 459.0, 0, 79.50769230769231, 294.0769230769231, 1.1515630844463938, 1761.2489135427825, 6.130278680106782, 0.005945546627883922, 2173.882430555556, 6, 2, 0.21114297330361986
Football_ID, 60, 58, 2, 37.0, 1, 6.75, 7.683333333333334, 0.1441481935987529, 32814.44678434593, 65.94790100717758, 4.8185291374779204e-05, 2112.0511458333335, 10, 56, 0.01751851515196202
Footy_Jokes, 4254, 4060, 194, 4683.23319228961, 171, 405.7644569816643, 688.6671368124119, 2.207101048294907, 2712.6118713598953, 18.68342206423375, 0.01131629576112062, 1912.5303819444443, 28, 3537, 2.4487104814137535
Foro_TV, 324, 322, 2, 788.145061728395, 100, 10.450617283950617, 12.046296296296296, 2.4222029044790703, 2262.064233944096, 153.72618341638398, 2.7035638967063506e-05, 2500.152314814815, 14, 210, 0.3152388184744547
FoxSports_br, 1014, 915, 99, 1562.5157790927021, 48, 863.7524654832347, 631.1775147928994, 0.809917152539177, 9.56198964658382, 36.169319238045006, 0.01308981548773037, 1836.1743750000003, 18, 646, 0.8509626320717507
GMEAgency, 53, 50, 3, 10360.188679245282, 33, 192.56603773584905, 210.0754716981132, 0.4222012682117911, 18.351242884313415, 189.76204430176, 0.0005515088171042025, 1828.955324074074, 5, 42, 5.6645389544931755
GobCDMX, 201, 201, 0, 1.0, 66, 19.417910447761194, 17.786069651741293, 1.3343414397084798, 8569.90961609417, 29.436577935703248, 0.00023689116820785808, 2776.225659722222, 10, 48, 0.00036020126696043
HP, 15, 15, 0, 4999.466666666666, 1, 276.6666666666667, 67.13333333333334, 1.9363765451088624, 390.8808179712641, 12.81175680538677, 0.007306483145962087, 2961.0821643518516, 4, 14, 1.6883917396331334
HarvardHealth, 85, 85, 0, 611.8588235294118, 0, 64.52941176470588, 68.95294117647059, 3.5899456559777323, 1410.8960567758756, 1.543250354815521, 0.014775586420315262, 2830.7888310185185, 12, 71, 0.21614428346789288
HurriyetKelebek, 45, 43, 2, 3.0, 3, 12.2, 4.688888888888889, 0.8389684385488204, 167884.7005291005, 61.062981430874714, 7.754345392564005e-05, 2566.3032407407404, 7, 39, 0.0011689966923527232
IScriggle, 179, 177, 2, 35178.22346368715, 165, 2.8491620111731844, 13.201117318435754, 1.30409739076033, 1.02392992396774, 54.429805731353554, 5.5613343413768963e-05, 935.7031018518518, 43, 179, 37.59549732609186
IndosiarID, 358, 348, 10, 22.3268156424581, 215, 35.16480446927374, 30.821229050279328, 1.3132110347759138, 1121.4896216334253, 88.51076471505769, 0.00020367670398600102, 1942.2119675925926, 12, 246, 0.011495560739507027
InspowerMinds, 1002, 1002, 0, 9.0, 0, 150.9550898203593, 112.55788423153693, 2.493496451304916, 63804.649097230285, 33.15009027443793, 0.0023777202136236473, 1895.811273148148, 22, 9, 0.004747307987600881
JawalWatani, 2765, 2732, 33, 17.669801084990958, 42, 14.056781193490055, 189.37902350813744, 0.7787438836557171, 55652.58880746165, 34.5087993234637, 0.00021938757708720434, 1844.386087962963, 7, 897, 0.009580315748589502
Jimparedes, 66, 63, 3, 2781.909090909091, 20, 64.68181818181819, 32.57575757575758, 0.782398594683691, 1948.4499623760034, 27.259143935589506, 0.0008366987345941048, 2828.812974537037, 9, 37, 0.9834192348344901
JonahLupton, 39, 39, 0, 43491.717948717946, 16, 174.69230769230768, 223.74358974358975, 0.9725692521978113, 0.9114809342758318, 20.14586804839811, 0.0027644127051584737, 3139.960011574074, 6, 18, 13.851041984103288
JournalDuGeek, 243, 120, 123, 2641.6090534979426, 98, 86.2798353909465, 439.87654320987656, 2.044368167840312, 1258.0918114211233, 30.800871464486466, 0.000944949890899894, 2959.756782407407, 26, 110, 0.8925088268061372
KTNKenya, 242, 215, 27, 447.5165289256198, 110, 8.454545454545455, 11.231404958677686, 0.5299913832002238, 10994.46525341366, 117.84085918316124, 2.8740947443287388e-05, 2481.1883449074076, 13, 128, 0.1803637881195674
KaskusBerita, 315, 310, 5, 0.0, 0, 0.0, 0.006349206349206349, 0.299376136415354, 21.622871572871585, 375.44274568498355, 0.0, 1474.0995833333334, 3, 315, 0.0
KathCLeSage, 28, 8, 20, 8556.92857142857, 23, 1.2142857142857142, 0.5, 0.04941466967516141, 1.1458496376130285, 46.87330924455288, 1.4579750502005283e-05, 1787.1740972222224, 3, 15, 4.787965864505576
Katrin_Salmani, 58, 15, 43, 6.0, 43, 0.0, 0.0, 0.06726262154352891, 5.316543539332753, 109.08343727866074, 0.0, 1030.4226041666668, 1, 55, 0.0058228536289267226
KavonR5, 58, 33, 25, 13608.637931034482, 29, 44.275862068965516, 169.43103448275863, 0.006042398338247487, 1.5426703805397153, 13.539053085508, 0.002056447690824195, 1563.7696412037037, 2, 38, 8.70245691722171
Kayy_Robbb, 41, 22, 19, 55972.60975609756, 21, 5.609756097560975, 12.902439024390244, 0.008970100493921752, 1.9411337578404317, 63.55982212330124, 9.557938721578861e-05, 893.6511689814815, 1, 22, 62.63362226660662
KbTheGreat, 32, 16, 16, 21740.09375, 17, 0.1875, 0.1875, 0.03809238359724724, 1.5605757781830087, 82.6589853271935, 3.785660925922187e-06, 601.1891319444444, 1, 21, 36.161820955886796
KeepMyCoat, 15, 2, 13, 8607.533333333333, 15, 1.5333333333333334, 0.8666666666666667, 0.07323964904874262, 0.5589963818638172, 42.348075910569854, 0.0001290793276650672, 286.11841435185187, 3, 9, 30.083814608130346
KeithLeBlanc63, 40, 40, 0, 860.1, 37, 2.85, 2.65, 0.20005836760932927, 0.22242767213793818, 138.01895162789117, 0.00018096096093485488, 109.78506944444445, 6, 16, 7.834398651405366
Kelt_Bio, 30, 27, 3, 503.46666666666664, 9, 6.133333333333334, 5.366666666666666, 0.013345077111292757, 0.9125048916828779, 29.684836088186536, 0.002681431165107857, 52.32356481481481, 4, 29, 9.622178237445242
KelvinOfficial_, 32, 2, 30, 2877.0, 30, 0.0, 0.0, 0.01979745091994008, 3.0210148326624338, 27.436551030097466, 0.0, 1781.1454398148146, 1, 15, 1.6152527108056494
KenGermanicus, 43, 23, 20, 18332.81395348837, 40, 0.7674418604651163, 0.6744186046511628, 0.1417901234405888, 0.7481224811961357, 84.80276578280144, 2.620438043734599e-05, 360.7292592592593, 3, 21, 50.82153299994003
KennedyLang__, 43, 18, 25, 36542.348837209305, 31, 1.697674418604651, 1.3255813953488371, 0.01695087790885027, 1.9035520151388208, 61.4399687827733, 4.639423808997359e-05, 606.7022685185185, 2, 22, 60.231106315855016
KennethDcoles, 36, 36, 0, 8.0, 7, 0.0, 0.0, 0.013048777905620926, 0.3205965945743541, 23.492937008869106, 0.0, 1299.2238657407408, 8, 36, 0.0061575223569641496
Kerstin_Lis, 89, 51, 38, 5086.224719101124, 85, 3.4719101123595504, 2.067415730337079, 0.13940867040230775, 0.9284324681734866, 56.138333446275325, 0.0013047624660790815, 36.97240740740741, 4, 28, 137.56812379174693
KeswickPinhead, 21, 14, 7, 32499.0, 16, 1.7142857142857142, 0.2857142857142857, 0.0634569003953934, 1.8180581132487492, 25.211986606991147, 2.3782768195304094e-05, 2803.425497685185, 2, 9, 11.592603415655146
KeyPrinciples, 4, 4, 0, 55.0, 0, 0.0, 0.0, 0.05630815200532464, 0.8913913913913913, 0.8562702058285386, 0.0, 2588.5431481481482, 1, 3, 0.021247472749043095
Khalil_Swayne, 13, 5, 8, 1963.923076923077, 9, 7.461538461538462, 4.384615384615385, 0.0011376075707436968, 1.4923757463664489, 6.560398357339144, 0.0010466692221984667, 1081.0825, 2, 8, 1.816626461831615
Kick_Buttawaski, 60, 39, 21, 3341.4, 54, 0.16666666666666666, 0.31666666666666665, 0.050949387321299916, 1.0120964625507678, 64.55338571358271, 1.1515802352019994e-05, 198.9700347222222, 5, 13, 16.79348352461644
Kieradirtie6, 11, 11, 0, 0.0, 0, 0.09090909090909091, 0.18181818181818182, 0.0, 0.3959240369560477, 1.1061090568596865, 0.00012335019119279634, 334.5602314814815, 2, 11, 0.0
Kiexd0ll, 29, 10, 19, 10002.172413793103, 20, 0.41379310344827586, 0.27586206896551724, 0.002918892756333078, 6.380954867791304, 27.48022779967895, 8.936926535404087e-06, 1657.6541319444448, 2, 13, 6.0339320616059124
KillaAlmighty, 43, 8, 35, 1413.906976744186, 36, 0.023255813953488372, 0.06976744186046512, 0.004139862160520835, 1.3958230381361099, 15.957298034290945, 3.238971302714258e-06, 516.3917013888889, 2, 10, 2.738051314421469
Kindred_Jobs, 169, 168, 1, 0.0, 0, 0.0, 0.01775147928994083, 0.3062531120971611, 942.9940828402367, 9.4751948454961, 0.0, 2402.0990162037037, 3, 169, 0.0
KingMegaton, 30, 29, 1, 47.333333333333336, 9, 47.96666666666667, 276.23333333333335, 0.012542121390322352, 4.773725983147245, 39.13689952795442, 0.0013130517176271723, 928.9513888888888, 5, 22, 0.050953509408009336
KingMien01, 43, 37, 6, 614.1627906976744, 15, 0.3488372093023256, 2.627906976744186, 0.007942415862678331, 2.5710787856580777, 28.53019427007266, 6.674226867044502e-06, 1814.6505671296297, 5, 18, 0.3384468623450421
Kismetbenmisim, 52, 51, 1, 20652.403846153848, 18, 6.519230769230769, 5.230769230769231, 0.0, 13.110130419257697, 111.7506027054238, 0.0005776584121675377, 95.20225694444444, 4, 16, 216.93187230010332
KizzleEscobar, 33, 8, 25, 769.6969696969697, 29, 0.0, 0.030303030303030304, 0.007373040831584268, 1.6735830757639771, 56.239440988555224, 0.0, 2509.2904166666667, 2, 15, 0.30673889502173796
Kkiakiah, 36, 16, 20, 1618.5, 22, 1.1944444444444444, 6.25, 0.0016075866103355285, 2.7957907868797087, 31.259439691933306, 1.5286709883453943e-05, 2475.2280208333336, 5, 18, 0.6538791522952704
Klevi__, 19, 8, 11, 9801.736842105263, 12, 0.0, 0.10526315789473684, 0.0030504022447823873, 1.1560699397203142, 21.87703445123277, 0.0, 972.6825231481481, 1, 12, 10.077015479193896
KmtzEric, 49, 22, 27, 27019.69387755102, 29, 2.5510204081632653, 13.10204081632653, 0.9612400744928402, 1.4393052410582499, 187.92932705937162, 3.61557179000479e-05, 359.04585648148145, 3, 26, 75.25415873708772
KnowledgeSnap, 32, 32, 0, 311.15625, 0, 0.0, 0.0, 0.0033082331214015328, 114.37700211794971, 30.648586256256536, 0.0, 324.74538194444443, 1, 32, 0.9581545028813707
KnudsenColleen, 39, 20, 19, 33055.41025641026, 39, 188.97435897435898, 251.64102564102564, 0.6719652862183119, 1.2157036106387393, 248.6892911153606, 0.004233233757820383, 167.7221064814815, 5, 7, 197.08439722023147
Kohinata_UzNyan, 40, 36, 4, 5484.1, 23, 28.05, 25.45, 0.07718935762962494, 0.9471821661370565, 9.164680122693243, 0.014325948284592827, 259.7813425925926, 4, 14, 21.11044598226037
KolkataInsider, 31, 30, 1, 2.0, 13, 9.548387096774194, 3.161290322580645, 0.29265796929121224, 50.370118845500855, 73.93514176843284, 0.0001633096581989376, 770.6075694444444, 5, 31, 0.0025953547295698948
Kotori613473591, 1, 0, 1, 14132.0, 0, 0.0, 0.0, 0.030111375495648397, 0.8277056277056277, 8.182766290942451, 0.0, 265.6803240740741, 1, 1, 53.19174481306289
KovaiNews, 3, 3, 0, 0.0, 0, 0.0, 0.0, 0.006539225969428827, 956.0, 11.519081894282715, 0.0, 1978.1336921296297, 1, 3, 0.0
KristiIA, 38, 4, 34, 2181.0789473684213, 37, 0.8421052631578947, 0.13157894736842105, 0.017496441261437224, 0.5037388356292962, 22.762961869299733, 1.258188229542097e-05, 2876.272916666667, 4, 15, 0.7583004153500459
KrizzyFollman, 2672, 2658, 14, 39.66504491017964, 360, 0.25, 9.201721556886227, 0.03428572804304511, 0.49876422378701457, 365.4457802311385, 1.5469200329076741e-06, 440.88832175925927, 15, 3, 0.08996619541181262
Kromorine, 44, 44, 0, 9.0, 0, 1.5909090909090908, 1.9318181818181819, 0.05963688622830851, 845.3409090909091, 28.47127607506978, 0.0003027063054768385, 167.1447222222222, 5, 1, 0.05384555300546267
Ksiusha_777, 3, 3, 0, 0.0, 0, 0.0, 0.0, 0.00111876417615186, 0.22924858543062743, 0.29768427330559166, 0.0, 880.1905092592592, 1, 3, 0.0
KueblerSusan, 67, 19, 48, 49904.59701492537, 65, 0.2835820895522388, 0.19402985074626866, 0.06889738109237362, 1.652857249825086, 40.96023582320884, 6.0126556028853634e-06, 1071.2024305555556, 5, 35, 46.5874568535505
Kujawski_, 37, 29, 8, 40163.97297297297, 24, 0.0, 0.0, 0.03624796181552339, 1.4859756403821194, 121.57932797351828, 0.0, 726.1915162037036, 2, 12, 55.30768685227466
KwtnewsQ8, 283, 282, 1, 0.0, 1, 0.038869257950530034, 0.04946996466431095, 0.03190374728398648, 87.00803083841944, 338.97236241469676, 1.1378063795674481e-07, 1013.0254745370371, 4, 256, 0.0
KxngR, 19, 10, 9, 8171.105263157895, 11, 0.9473684210526315, 2.473684210526316, 0.006832299581294285, 2.0633177260969187, 55.721870792341385, 2.794388227805525e-05, 598.3815046296296, 3, 8, 13.655343956888224
KyroUchiha, 28, 2, 26, 161321.82142857142, 28, 0.0, 0.0, 0.03422293719270254, 1.3730513471834935, 41.58177457461317, 0.0, 1726.3731712962963, 2, 22, 93.44550999216372
Kywaaaaa, 27, 21, 6, 10319.62962962963, 9, 0.2222222222222222, 0.48148148148148145, 0.0024226733885804774, 2.2763171376950324, 24.65710740545268, 4.270629811131397e-06, 2114.049398148148, 2, 12, 4.881451511336185
L1VID, 19, 15, 4, 2071.7368421052633, 7, 0.8421052631578947, 1.9473684210526316, 0.002684164130872651, 3.35214612327638, 50.05634358231344, 7.757437048462566e-06, 2169.67724537037, 2, 11, 0.9548594596389436
LCellini, 22, 21, 1, 2549.818181818182, 22, 2.772727272727273, 1.3636363636363635, 0.08103811431007518, 6.112339746969624, 45.20317159237077, 2.3326313416436487e-05, 2630.195173611111, 3, 3, 0.9694406739852025
LContehBoxing, 249, 211, 38, 23923.602409638555, 71, 2303.2168674698796, 2420.3534136546186, 0.01667990602531084, 1.5017166310135337, 65.78439324548233, 0.01676026784377428, 2038.4425231481482, 5, 199, 11.736216321022978
LEMONONIKA, 40, 31, 9, 25139.475, 24, 0.45, 0.2, 0.12908803178844866, 1.9338584016025144, 123.01237040270173, 2.2914349740967244e-05, 144.27275462962965, 4, 27, 174.24963614604087
LEXPRESS, 405, 401, 4, 148.2172839506173, 2, 125.5679012345679, 231.92345679012345, 2.332642619481744, 1539.3381424992365, 30.204420856053225, 0.001279334236649099, 3216.6665740740737, 16, 379, 0.046077913435365006
LFCNews, 4, 4, 0, 0.0, 0, 0.0, 0.0, 0.006196346502682715, 18.083333333333332, 5.700516897097847, 0.0, 3072.5839930555558, 1, 4, 0.0
LIKE69077445, 40, 32, 8, 27242.5, 24, 10.75, 4.975, 0.25730153511548687, 3.3940419304645557, 102.19184724585021, 0.0002661861856492401, 371.0246990740741, 2, 10, 73.42503091569412
LINCPAL, 55, 55, 0, 2536.4545454545455, 6, 43.981818181818184, 21.87272727272727, 0.4802465732644891, 1200.8122942958307, 32.86337499571524, 0.0005910830074628793, 2257.664409722222, 6, 22, 1.1234860834638507
LUL1GHT, 25, 18, 7, 6822.76, 12, 0.12, 0.16, 0.03001189381218767, 4.8468889105465, 60.23529231930736, 3.525678693148431e-06, 591.5348148148148, 1, 9, 11.533995682292893
LaboureMoi, 103, 103, 0, 163.4757281553398, 0, 0.009708737864077669, 0.08737864077669903, 0.15578746327567797, 0.5285675765714581, 88.53939142687263, 3.2830846287290915e-07, 319.2780208333333, 4, 103, 0.5120168551805072
Ladiesfirst_uk, 37, 35, 2, 1040.8648648648648, 37, 0.0, 0.0, 0.019173186672655308, 1.4359787116741223, 27.753070988453374, 0.0, 1408.3072453703705, 2, 37, 0.7390893345799182
LadyOfFrost, 70, 56, 14, 94987.44285714286, 40, 0.5285714285714286, 0.2714285714285714, 0.016429860407150648, 2.1051396984864468, 72.47656746331047, 4.497193080536117e-06, 1656.7022337962962, 4, 19, 57.33525368616257
Ladybetlifestyl, 75, 75, 0, 11.0, 0, 0.0, 0.0, 0.711967457295447, 0.4659117486726051, 132.10922721483638, 0.0, 93.08707175925925, 1, 75, 0.11816893358132564
LaiOSPromo, 47, 47, 0, 0.0, 0, 0.06382978723404255, 0.3191489361702128, 0.4293239270458605, 103095.70212765958, 149.2237818734422, 2.994897198671111e-06, 127.03934027777778, 6, 47, 0.0
LakeNormanRE, 14, 14, 0, 3.0, 0, 0.0, 0.0, 0.0827738597770017, 14.310657596371883, 16.81652336781187, 0.0, 2155.9681018518518, 1, 14, 0.0013914862643019503
Lantern_pumpkin, 109, 80, 29, 6628.522935779816, 42, 70.22935779816514, 134.44954128440367, 0.03472218826001041, 1.4739869712260831, 170.41776744398632, 0.00016407210344558288, 2485.138263888889, 17, 25, 2.6672652512327897
