screen_name,user_tweeted,user_retweeted,user_favourited,user_replied,likes_per_tweet,retweets_per_tweet,lists_per_user,follower_friend_ratio,tweet_frequency,favourite_tweet_ratio,age_of_account_in_days,sources_count,urls_count,cdn_content_in_kb,source_identity
24HorasTV, 25, 0, 1510.16, 4, 0.0, 0.0, 0.22477516353654473, 1042.9072, 33.64956132556869, 0.0, 1476.5973148148148, 3, 25, 1.022729748218047,[3;0;1]
24sata_HR, 20, 0, 478.1, 1, 0.0, 0.0, 0.0939966926331058, 62.326400084899944, 29.22112518959014, 0.0, 2550.6823842592594, 1, 20, 0.18744003681149995,[3]
25blueblue, 5, 13, 63228.88888888889, 16, 0.0, 0.0, 0.07771151542396425, 1.0110083496923563, 26.973081809791424, 0.0, 1860.206226851852, 2, 2, 33.99025762637901,[2;0]
263Chat, 45, 2, 1156.659574468085, 4, 0.0, 0.0, 0.22829227176024447, 3.158991130980379, 100.84617311852273, 0.0, 1260.1847453703706, 6, 47, 0.9178492111711293,[5;2;3;0;1]
2NE1tv, 9, 0, 161.0, 0, 0.0, 0.0, 0.14278553469904062, 121.95661167128024, 34.646686825191146, 0.0, 2295.2906712962963, 1, 9, 0.07014362146519468,[0]
2ch_c, 25, 0, 0.0, 0, 0.0, 0.0, 0.9395282945461406, 1.061060562397016, 48.31136714842507, 0.0, 1944.948912037037, 1, 25, 0.0,[0]
2kidsandacoupon, 35, 12, 2900.531914893617, 37, 0.0, 0.0, 0.6900450411733525, 1.2276880262012195, 98.47373579595971, 0.0, 1957.4906365740742, 4, 46, 1.4817603010198903,[0;1;2]
2norr_, 0, 177, 6.926553672316384, 177, 0.0, 0.0, 0.1524560672822943, 1.0090976732945875, 71.21024600685456, 0.0, 697.6796643518519, 2, 122, 0.009927985616079535,[1;2]
2themillbeats, 43, 2, 128.55555555555554, 9, 0.0, 0.0, 0.25250190214764284, 2.274659061849259, 138.18682807373418, 0.0, 1455.4036689814814, 1, 45, 0.08832982786522801,[1]
33iil, 1, 120, 268.90909090909093, 120, 0.0, 0.0, 0.20892673972642922, 1.0191283869915286, 101.01762922897325, 0.0, 436.58800925925925, 2, 87, 0.6159332945614742,[2]
360Connect, 42, 0, 11.0, 3, 0.0, 0.0, 0.6904579646040578, 1.1837461791825097, 25.63435600889354, 0.0, 2394.1214120370373, 2, 41, 0.004594587369167988,[4;1]
37n_1, 1, 101, 9.784313725490197, 102, 0.0, 0.0, 0.22529710928146776, 1.4339908230601544, 197.25442475429728, 0.0, 755.2732870370372, 2, 67, 0.01295466673245441,[2]
3AW693, 3, 0, 1954.6666666666667, 1, 0.0, 0.0, 0.38926780272876865, 5.880978612176539, 27.941311412474715, 0.0, 2468.838460648148, 1, 3, 0.7917353434916535,[3]
3JSB_unofficial, 9, 0, 103.0, 0, 0.0, 0.0, 0.1772879603650467, 6877.590277777777, 30.834274988719113, 0.0, 845.8501504629629, 2, 9, 0.12177097792513787,[4]
3alm_ageeb, 2, 0, 1808.0, 0, 0.0, 0.0, 0.21803528616667714, 2.0254824637230486, 171.40785295748844, 0.0, 1140.1469444444444, 1, 0, 1.5857605099147796,[0]
3bs_sa, 0, 1, 17.0, 1, 0.0, 0.0, 0.07077469191383418, 1.0134274823981442, 40.74923661630917, 0.0, 706.4672222222222, 1, 0, 0.02406339525070362,[2]
3mixsrr, 3, 4, 62.42857142857143, 4, 0.0, 0.0, 0.02504089901821052, 1.1916131024973098, 18.914373453824858, 0.0, 953.5516782407408, 1, 4, 0.06546952079592507,[2]
3qarUAE, 0, 64, 491.984375, 64, 0.0, 0.0, 0.11036637832581421, 2.02039529005419, 113.4367808916237, 0.0, 401.7764467592593, 1, 44, 1.2245226890933019,[2]
3rabawy_, 1, 22, 53.17391304347826, 22, 0.0, 0.0, 0.042160570405915344, 0.9841910015804151, 106.81784079277556, 0.0, 639.7889583333333, 2, 6, 0.08311164541194595,[2]
3rd6lb, 17, 0, 5.0, 1, 0.0, 0.0, 0.03010249959682662, 0.9916851129342789, 28.812598949175094, 0.0, 1490.3527662037038, 1, 17, 0.00335491040335117,[0]
3ssoul, 1, 360, 5.421052631578948, 360, 0.0, 0.0, 0.27628028839170193, 1.191610387850488, 428.9214846011614, 0.0, 1035.3827777777776, 2, 266, 0.00523579563802872,[2]
44_nahl, 10, 47, 5879.456140350877, 48, 0.0, 0.0, 0.07300637633910276, 1.5637909079963528, 275.069349525825, 0.0, 897.5305671296296, 3, 23, 6.550702957286258,[0;2]
46nekopj, 4, 0, 1668.75, 0, 0.0, 0.0, 1.5101455890148858, 47.39934002283738, 16.506941237148908, 0.0, 625.4299305555555, 1, 4, 2.6681645992184713,[0]
47newsflash, 9, 0, 0.0, 0, 0.0, 0.0, 3.654636787741489, 47506.444444444445, 20.385885610709604, 0.0, 2445.184548611111, 1, 9, 0.0,[0]
4936aa, 10, 4, 27.285714285714285, 4, 0.0, 0.0, 0.007418197562817681, 1.974064462728591, 29.986846474132427, 0.0, 1313.7875694444444, 4, 4, 0.020768741401056546,[0;2]
4VisionPR, 26, 1, 25.0, 0, 0.0, 0.0, 0.038848509319756676, 8.91205076421577, 52.840819356018926, 0.0, 1423.8481018518517, 2, 27, 0.017558052693602,[0]
55smiling, 16, 2, 5.0, 2, 0.0, 0.0, 0.1133979718362319, 1.0111998232304373, 70.37567716034152, 0.0, 1941.926597222222, 2, 16, 0.0025747626131451718,[0]
5OsAnd6Os, 2, 0, 0.0, 0, 0.0, 0.0, 0.12351878295735155, 116429.5, 0.3014394491968496, 0.0, 488.0537962962963, 2, 2, 0.0,[4;2]
5SOSPHOfficial, 5, 3, 16139.875, 4, 0.0, 0.0, 0.28589503320912857, 64.71395092570147, 67.80023350344564, 0.0, 1124.148275462963, 4, 6, 14.357425396888184,[2;1]
5hNewsBrasil, 22, 13, 20198.457142857143, 23, 0.0, 0.0, 0.15587087809084077, 80.98455242466729, 61.64789182955653, 0.0, 1601.2301388888889, 3, 25, 12.614337347455297,[2;1]
5llw05, 0, 58, 8614.034482758621, 58, 0.0, 0.0, 0.08533850738403519, 1.362634029066307, 133.50742736555162, 0.0, 950.3780902777777, 1, 10, 9.063797420078256,[2]
5waa6er_6, 0, 441, 5.133786848072562, 441, 0.0, 0.0, 0.1510158785825385, 1.0397533286479907, 183.36978368428436, 0.0, 1419.3015162037036, 3, 321, 0.0036171220769243098,[2;1]
61_G6, 0, 250, 7.908, 250, 0.0, 0.0, 0.2029126949787428, 1.4289817070998987, 167.48010966659723, 0.0, 754.408275462963, 2, 180, 0.010482387663559287,[2]
69secsu, 4, 0, 12.25, 1, 0.0, 0.0, 0.04012291502500587, 1.3211850633154516, 94.81621581871904, 0.0, 948.1301504629631, 1, 1, 0.01292016712475438,[1]
6Nora1, 0, 16, 62.75, 16, 0.0, 0.0, 0.07186845216080576, 1.0840756696652518, 93.34018713846788, 0.0, 802.8636342592591, 1, 6, 0.0781577310546574,[2]
6_ski, 16, 10, 32149.115384615383, 24, 0.0, 0.0, 0.038643525938155905, 1543.6256657110148, 126.48746491476294, 0.0, 362.8532986111111, 1, 1, 88.60086295941676,[2]
7L_y_n, 1, 372, 5.319034852546917, 373, 0.0, 0.0, 0.2524711971274343, 1.0036973950268155, 228.23277660423875, 0.0, 690.3319791666668, 2, 285, 0.007705039043631996,[2]
7h_rt, 0, 272, 84.42279411764706, 272, 0.0, 0.0, 0.19648590046018938, 0.9868060622826207, 84.80495605273627, 0.0, 660.1017013888888, 2, 199, 0.1278936169078447,[2]
7iiix, 5, 0, 16.6, 0, 0.0, 0.0, 0.03204197651916439, 2.702090718302208, 27.163362043675942, 0.0, 1063.5860648148148, 2, 0, 0.015607575681137091,[2;0]
7ili0, 2, 202, 17.397058823529413, 202, 0.0, 0.0, 0.22468968960606436, 0.9697112454711574, 90.41923102247628, 0.0, 582.4122453703703, 2, 154, 0.029870695476991893,[2]
7lm_Follow_Back, 3, 3, 6.0, 3, 0.0, 0.0, 0.06761969701778878, 1.2338696654440298, 50.14041396164887, 0.0, 1187.0413657407407, 2, 2, 0.005054583751810422,[5;0]
7ussain51, 4, 0, 82.0, 0, 0.0, 0.0, 0.0, 45.28171808652668, 3.871180126895198, 0.0, 1244.1362962962962, 1, 4, 0.06590917751062168,[0]
800Nalgas, 0, 11, 3499.2727272727275, 11, 0.0, 0.0, 0.38637990439744757, 37.90895321030254, 44.20684846082661, 0.0, 1436.3206597222222, 2, 11, 2.4362754260942476,[2;4]
82lid, 0, 6, 13.0, 6, 0.0, 0.0, 0.05219201225467302, 2.8948300741541293, 25.941789405235294, 0.0, 1029.7895717592594, 1, 4, 0.012623938284586838,[2]
8l5ii, 0, 304, 3207.7401315789475, 304, 0.0, 0.0, 0.46431244675173894, 0.9192145454582177, 260.3756297550179, 0.0, 529.0334837962963, 1, 233, 6.063397175846971,[2]
8o0otshy, 29, 82, 11651.450450450451, 100, 0.0, 0.0, 0.09145657057248248, 33.46792514341956, 201.52688608210516, 0.0, 208.8354050925926, 2, 32, 55.79250532391516,[2]
9090_q8, 1, 7, 472.0, 7, 0.0, 0.0, 0.06676254389385053, 1.7308034679980724, 73.62271721012502, 0.0, 1423.5666666666666, 1, 3, 0.3315615707026951,[2]
911Rofy, 15, 10, 33.28, 22, 0.0, 0.0, 0.045839225257415316, 0.995335094037751, 22.906655278086966, 0.0, 706.7378819444444, 1, 2, 0.04708959410586129,[2]
98__u, 2, 2, 3073.5, 3, 0.0, 0.0, 0.06932518790465311, 0.9387892707447036, 33.50074992277127, 0.0, 793.8855324074075, 1, 2, 3.871464933590371,[2]
9NewsBrisbane, 24, 27, 661.0196078431372, 30, 0.0, 0.0, 0.38037439002783385, 9.598789880270784, 50.51867788015888, 0.0, 2530.743252314815, 2, 44, 0.2611958393007735,[4;6]
9lilili0, 0, 309, 5.239482200647249, 309, 0.0, 0.0, 0.3009708907554597, 0.9026022806433223, 102.3064849637342, 0.0, 432.77351851851853, 2, 225, 0.012106753247248537,[2]
AAdd0, 10, 3, 8978.384615384615, 3, 0.0, 0.0, 0.025945018225498915, 1.0056749390343873, 27.9035360812789, 0.0, 1180.6501967592592, 3, 11, 7.604610273245358,[0;1]
ABC7News, 18, 26, 1154.25, 30, 0.0, 0.0, 0.7420996253235821, 143.31073741216107, 44.871676697342814, 0.0, 2883.487824074074, 4, 34, 0.4002964709485621,[1;4;3;2]
ABCCardinal, 83, 14, 1044.8762886597938, 41, 0.0, 0.0, 0.1492690524129371, 165.43137026814765, 38.861314466574505, 0.0, 1958.0839814814815, 4, 34, 0.533621794847248,[1;2;4;3]
ACritica, 7, 0, 75.57142857142857, 0, 0.0, 0.0, 0.18796699347850535, 828.517497568345, 38.93914656467483, 0.0, 2510.77375, 2, 7, 0.030098860389721923,[1;0]
ADELLEO, 55, 23, 4999.410256410257, 70, 0.0, 0.0, 0.05902203584618574, 51.35699639097646, 166.251176705718, 0.0, 2050.070462962963, 4, 13, 2.4386528886351635,[1;2]
AIiandoKEPO, 239, 0, 0.0, 239, 0.0, 0.0, 0.013057595585683882, 1.0519762950258957, 368.5801140140528, 0.0, 1438.7383217592594, 1, 0, 0.0,[0]
ALAHLI_SC, 1, 9, 880.9, 9, 0.0, 0.0, 0.16506387326108246, 108.4745943941621, 59.51717988682803, 0.0, 1748.0882291666667, 1, 4, 0.5039219332881927,[2]
ALKHALDI_VIP, 0, 6, 10158.833333333334, 6, 0.0, 0.0, 0.02314770276989168, 1.0804738868576775, 53.448909384439446, 0.0, 1257.8115162037036, 1, 2, 8.076594308815425,[2]
AL_3AABER, 16, 0, 32.0, 0, 0.0, 0.0, 0.01362966889566629, 3.135680348454124, 34.29499118094416, 0.0, 870.2873611111112, 2, 9, 0.03676946423666895,[0]
APOLONIAPORN, 2, 12, 23522.214285714286, 12, 0.0, 0.0, 1.3913905036881447, 1109.6563283013018, 33.0138124393411, 0.0, 420.0294097222222, 2, 7, 56.00135071796572,[2;1]
AP_Noticias, 21, 5, 2775.230769230769, 9, 0.0, 0.0, 1.151864232642005, 16.04019445648692, 42.440891101364016, 0.0, 1662.0564583333332, 4, 24, 1.6697572187251075,[2;4;3]
AP_Sports, 36, 1, 3.0, 11, 0.0, 0.0, 1.3334881698906051, 23.16458689119187, 59.66768313178722, 0.0, 1422.0714699074076, 2, 36, 0.002109598612645912,[4;2]
ARASOSAR, 7, 22, 93125.06896551725, 29, 0.0, 0.0, 0.2267238914993126, 1894.611704788016, 134.0990403604829, 0.0, 854.4845717592593, 1, 24, 108.98390918139843,[2]
Abdullatif_9, 1, 7, 23.5, 8, 0.0, 0.0, 0.018910525341277074, 3.054003177716587, 31.390751717089, 0.0, 2058.7073611111114, 1, 4, 0.011414929797169784,[2]
Abotalaal72, 1, 42, 1223.7209302325582, 43, 0.0, 0.0, 0.07074078449124617, 1.0342156220100387, 237.0558912927801, 0.0, 1046.065011574074, 1, 24, 1.1698325789437838,[2]
About_Di, 1, 14, 3569.6666666666665, 14, 0.0, 0.0, 0.025811133065752088, 230.99280058071056, 54.587980235230674, 0.0, 2304.0367708333333, 2, 12, 1.5493097644338267,[2]
AceTinashe, 5, 5, 17046.8, 5, 0.0, 0.0, 0.27947150046277963, 1033.8460498979257, 241.91186334222522, 0.0, 896.307048611111, 2, 5, 19.01892886641378,[2;5]
Adeola_Cule, 26, 1, 389.3703703703704, 13, 0.0, 0.0, 0.0966176689278645, 1.5851912410363644, 175.5187916199177, 0.0, 2027.9221990740741, 3, 21, 0.1920045899927287,[2;3;0]
Adolfo_ZapataMx, 7, 17, 200.70833333333334, 22, 0.0, 0.0, 0.1232420145207656, 1.1330818150844864, 108.92964696707038, 0.0, 2135.6721180555555, 2, 15, 0.09397900156886924,[2]
Adv_777, 0, 7, 140.0, 7, 0.0, 0.0, 0.03645527485338339, 0.9934302984530179, 1.9535468222665522, 0.0, 725.4072337962963, 1, 4, 0.1929950426153509,[2]
Adv_88, 0, 240, 19.029166666666665, 240, 0.0, 0.0, 0.14951744798902758, 5.219560232764317, 93.39646177215056, 0.0, 964.8754861111111, 2, 180, 0.01972188841004024,[2]
AesopRockWins, 0, 3, 34.0, 3, 0.0, 0.0, 0.6526361787126258, 791.2989417989419, 7.534214662368107, 0.0, 2546.7133333333336, 1, 2, 0.013350540696898222,[0]
AfakAlsuoolh, 27, 2, 16.75862068965517, 2, 0.0, 0.0, 0.010565372983193216, 1.0036812988027728, 37.926720877516736, 0.0, 847.0208449074074, 2, 17, 0.01978536985295462,[2]
Ahmedseedy, 34, 2, 41.25, 3, 0.0, 0.0, 0.03723773635543254, 605.8537256310686, 79.09198304148289, 0.0, 1868.0483333333334, 1, 13, 0.022081869758901668,[2]
AidilAKBAR, 12, 3, 1505.9333333333334, 6, 0.0, 0.0, 0.2514749768530746, 60.28431477803136, 45.69148993014393, 0.0, 2486.3380671296295, 3, 9, 0.6056832549211092,[2;4;1]
Ak_Hareket, 4, 0, 763.0, 2, 0.0, 0.0, 0.09021555940141099, 1.4553958315460325, 63.73228458529629, 0.0, 1498.6478125, 2, 0, 0.5091256222015137,[1;2]
Akamai, 5, 1, 2015.3333333333333, 2, 0.0, 0.0, 0.4557768695191448, 33.276938191555445, 6.862534369852779, 0.0, 2631.8705671296298, 2, 6, 0.7657418105979641,[0;1]
Al3omoda, 0, 160, 4.9125, 160, 0.0, 0.0, 0.15233914431308146, 0.9067053599804555, 214.87137247676782, 0.0, 1076.2202314814815, 2, 103, 0.004564586184407303,[2]
AlBawabaNews, 16, 0, 0.0, 0, 0.0, 0.0, 0.13763247154541197, 23394.640625, 168.56436936074695, 0.0, 1243.6840972222224, 1, 15, 0.0,[3]
Al_ahlinews, 6, 1, 458.85714285714283, 1, 0.0, 0.0, 0.17266873232008914, 885.9318400789144, 34.27411188949197, 0.0, 1736.0251388888892, 3, 5, 0.26431480315476646,[0;2]
Alan_Craker, 8, 1, 350.6666666666667, 3, 0.0, 0.0, 0.01593165033088958, 10.804036915391183, 17.06832824917761, 0.0, 2501.7938194444446, 3, 8, 0.14016609360100535,[1;0]
Alastairkretser, 3, 0, 53.0, 0, 0.0, 0.0, 0.02081596569575993, 535.0254723979562, 11.032978375337576, 0.0, 1084.3059606481481, 1, 3, 0.04887919270343127,[4]
AleEnForma, 4, 0, 1.0, 0, 0.0, 0.0, 0.24973723024096908, 949.4329896907217, 32.27550994006364, 0.0, 2161.9762847222223, 1, 4, 0.000462539763764561,[2]
AlfahaQ8, 15, 10, 1347.76, 21, 0.0, 0.0, 0.040093121985626715, 3.611381441838306, 67.81155078868883, 0.0, 1545.0981944444445, 2, 6, 0.8722811306401148,[1;2]
AlghadAlarabi, 41, 1, 70.76190476190476, 2, 0.0, 0.0, 0.1945494061132056, 4531.282029478457, 13.473066512225184, 0.0, 1564.151747685185, 3, 36, 0.045239795222315554,[1;4;3]
AlkhobarLife, 0, 2, 28.0, 2, 0.0, 0.0, 0.08939495509040574, 8.593896196768478, 6.134984507631174, 0.0, 1465.2458449074074, 1, 2, 0.019109421191888375,[2]
AllHipHopModels, 12, 0, 6564.666666666667, 3, 0.0, 0.0, 0.16726105849289682, 2.6501976672795973, 63.34124331772342, 0.0, 1874.229085648148, 2, 12, 3.5025956628970287,[0]
AmorUnaDecision, 14, 1, 4.0, 2, 0.0, 0.0, 0.13555436169496282, 17.46083164916691, 54.908553621794994, 0.0, 1889.7168518518517, 1, 7, 0.002116719230227613,[0]
Amtrak, 27, 0, 200.37037037037038, 26, 0.0, 0.0, 1.0561924303848382, 256.1632967686123, 73.44488753614982, 0.0, 2223.0981828703702, 2, 8, 0.09013113856791545,[5;0]
Ana_Al_Fahad, 2, 1, 999.6666666666666, 1, 0.0, 0.0, 0.014427667743915318, 1.2765504120784588, 4.398991051861041, 0.0, 1385.6341319444443, 2, 0, 0.72145066552586,[1;0]
AnabellePync, 0, 9, 7120.888888888889, 9, 0.0, 0.0, 0.5407561799083039, 6.657610916630742, 41.42140175502906, 0.0, 1379.9832986111112, 2, 9, 5.1601268624451695,[1;2]
AnalLoverSlip, 1, 20, 24583.285714285714, 21, 0.0, 0.0, 0.3671542801310255, 171.93532879814668, 33.67862060470741, 0.0, 1233.6229513888889, 1, 21, 19.927714287909716,[2]
Analytics_Edge, 4, 12, 907.0625, 11, 0.0, 0.0, 1.6242709086717337, 3.6991022583652025, 47.781524827321334, 0.0, 474.9157986111111, 3, 3, 1.9099438314174846,[5;0;4]
AndresJose2513, 0, 14, 575.3571428571429, 14, 0.0, 0.0, 0.05569378090687137, 18.823538175992745, 0.5600936363167612, 0.0, 1273.2305902777778, 6, 4, 0.4518876213393668,[0]
AnimeVoice, 66, 0, 18.5, 1, 0.0, 0.0, 0.6549585622002829, 1.1624063822968975, 263.21760148147354, 0.0, 1915.8199884259259, 4, 66, 0.009656439598586688,[1;0;4]
Anketbaskani, 1, 0, 93835.0, 0, 0.0, 0.0, 0.10029139447987187, 96594.0, 38.2502657555407, 0.0, 687.9952199074074, 1, 0, 136.38902900027213,[2]
Annenishadi, 1, 0, 804.0, 0, 0.0, 0.0, 0.058134346247652444, 12.400629673356946, 27.108725147639074, 0.0, 1324.5182060185184, 1, 1, 0.6070131738066566,[1]
AntenaSanLuis, 32, 3, 566.0, 0, 0.0, 0.0, 0.18338089562405355, 72.89734394437968, 94.64269277247068, 0.0, 2041.4514351851851, 1, 35, 0.2772537177445305,[3]
AnthonyOquendo, 1, 233, 220.98717948717947, 233, 0.0, 0.0, 0.054544719927607406, 1.8222127210237746, 8.827694221231551, 0.0, 2044.031076388889, 11, 136, 0.10811341473222072,[0;2]
AntiTalibanISIS, 9, 3, 3237.8333333333335, 5, 0.0, 0.0, 0.15739887784614595, 202.60356052259826, 74.79719577011585, 0.0, 1008.9364814814816, 5, 9, 3.2091547810611725,[0;2;4]
AphorismRU, 43, 1, 1.0, 0, 0.0, 0.0, 0.023453092525637154, 432.64781362655935, 145.39874157609952, 0.0, 1184.4909722222221, 1, 44, 0.0008442445096258532,[0]
AppleInsider_ru, 7, 0, 1.0, 1, 0.0, 0.0, 0.5491345307601654, 7834.154761904762, 32.66258432121184, 0.0, 2218.0862268518517, 3, 6, 0.0004508391007951518,[4;0]
AppzThatRock, 7, 0, 246.57142857142858, 1, 0.0, 0.0, 0.11777562961456556, 2.3961105114146926, 29.667164413117177, 0.0, 1458.0901388888888, 3, 4, 0.16910575141762077,[0;4]
AraguaTamanaco, 0, 170, 5055.858823529412, 170, 0.0, 0.0, 0.07446571524473367, 1.0829445573979652, 44.6432988422929, 0.0, 1765.3378356481483, 1, 4, 2.8639610625425362,[2]
Aran_Diem, 0, 42, 10074.309523809523, 42, 0.0, 0.0, 0.01060865825425709, 0.9962889594137151, 56.68813053656293, 0.0, 1516.945787037037, 2, 16, 6.641179671613112,[2]
ArgaamIM, 11, 0, 0.0, 0, 0.0, 0.0, 0.7032058692484034, 110735.0, 32.08267872344447, 0.0, 816.007800925926, 1, 11, 0.0,[0]
AriesLicious, 17, 50, 19.0, 66, 0.0, 0.0, 0.049947987196222766, 34413.383084577115, 4.566194437618644, 0.0, 1701.5236689814817, 1, 49, 0.011166462357454743,[3]
AriesWeAre, 2, 0, 2.0, 0, 0.0, 0.0, 0.20342963934198977, 1.7663855850006889, 118.95482859373172, 0.0, 1548.9130208333333, 1, 0, 0.0012912280890530422,[0]
Arioowoowoh, 0, 29, 153.79310344827587, 29, 0.0, 0.0, 0.07805364751529975, 0.9051360212187788, 30.13517638464175, 0.0, 755.4571527777779, 1, 20, 0.2035762092963001,[2]
Ars3Follows, 4, 0, 35.0, 4, 0.0, 0.0, 0.04877226901402014, 1.7344636136225442, 47.74968654713388, 0.0, 1049.8888310185187, 1, 0, 0.033336862881040256,[2]
ArsenalNewsUK, 61, 0, 129.0, 0, 0.0, 0.0, 0.38587261567689624, 6.0826577673827185, 144.9122311998822, 0.0, 2509.091550925926, 1, 61, 0.05141303032661177,[0]
AsapTwelvyy, 3, 7, 129.7, 7, 0.0, 0.0, 0.1369190600379513, 5.91038005113772, 53.7242676020208, 0.0, 1958.951527777778, 1, 8, 0.06620888682586794,[2]
AshiLabouisse, 2, 0, 7159.5, 0, 0.0, 0.0, 0.861472364927837, 1.1030304025785647, 18.895421766300764, 0.0, 1821.7386574074073, 1, 0, 3.9300368199843683,[4]
AureduTweet, 0, 32, 65.75, 32, 0.0, 0.0, 0.032264669880084015, 4890.157326742158, 0.20986893815263935, 0.0, 266.8144212962963, 1, 14, 0.24642596033812167,[0]
AutoSportsArt, 118, 4, 341.73770491803276, 0, 0.0, 0.0, 0.33521190756283764, 1.0428234020243268, 408.5119646615431, 0.0, 1458.8387847222223, 1, 122, 0.23425323517368857,[4]
