screen_name,user_tweeted,user_retweeted,user_favourited,user_replied,likes_per_tweet,retweets_per_tweet,lists_per_user,follower_friend_ratio,tweet_frequency,favourite_tweet_ratio,age_of_account_in_days,sources_count,urls_count,cdn_content_in_kb,source_identity
DRUDGE_REPORT, 14, 0, 0.0, 0, 0.0, 0.0, 6.754682296780018, 459286.5, 57.00075802596022, 0.0, 2895.5146874999996, 1, 13, 0.0,[0]
DVF, 2, 0, 1080.0, 1, 0.0, 0.0, 1.8409310583527594, 1007.9835345773874, 3.6138631695186128, 0.0, 3003.8413310185188, 1, 2, 0.3595396297559439,[0]
DZMMTeleRadyo, 53, 7, 338.1333333333333, 52, 0.0, 0.0, 0.6901973381408517, 9268.675121983084, 65.04210446799566, 0.0, 2321.2647916666665, 2, 22, 0.1456677129413374,[1;3]
D_D_SH165_, 4, 3, 2618.4285714285716, 7, 0.0, 0.0, 0.006802831769493969, 66510.09240362812, 126.47676761550791, 0.0, 535.0036574074074, 1, 0, 4.894225553741641,[2]
Daminous_Purity, 18, 4, 14972.90909090909, 10, 0.0, 0.0, 0.2763582271008066, 2.484353684826198, 25.847793885631123, 0.0, 2287.3401504629633, 5, 19, 6.5459914599402875,[1;0;2]
Dazed, 9, 1, 1526.3, 6, 0.0, 0.0, 3.5491140145170683, 94.00430616430084, 13.717271846374507, 0.0, 2829.015150462963, 2, 10, 0.5395163754249332,[3;1]
Deadspin, 6, 0, 69.0, 0, 0.0, 0.0, 4.206335228124297, 606.1163234791776, 19.99556215163662, 0.0, 2982.8557754629624, 1, 6, 0.02313219451225082,[4]
Derpey, 18, 120, 243.0, 120, 0.0, 0.0, 1.0881035829420187, 63600.476982097185, 8.631733149423958, 0.0, 1405.4991319444443, 1, 135, 0.1728923159588299,[4]
DiarioOle, 24, 6, 589.7666666666667, 6, 0.0, 0.0, 2.4679230887134596, 12624.351696293716, 44.33750364701771, 0.0, 2245.075752314815, 2, 24, 0.2626934374301535,[3;1]
DichoDeLaAbuela, 6, 22, 22.0, 22, 0.0, 0.0, 0.6951797834602252, 6127.683859739512, 12.84303741164621, 0.0, 1286.635613425926, 4, 9, 0.017098858270696064,[0;3]
Dodgers, 12, 0, 13905.666666666666, 9, 0.0, 0.0, 2.637531471340317, 225.21299369214537, 18.263025241440957, 0.0, 2597.8397916666668, 4, 7, 5.352780687736469,[1;2;0;3]
DrAsa, 2, 0, 1.0, 0, 0.0, 0.0, 0.07250970237324747, 283.6851698425849, 3.353909364139917, 0.0, 1489.5500462962964, 1, 1, 0.0006713436735385011,[4]
DunkinDonuts, 22, 0, 5070.136363636364, 21, 0.0, 0.0, 1.7461107661484638, 18.269480528770938, 14.976326887395555, 0.0, 3150.9573263888888, 1, 3, 1.6090780795965027,[4]
EFEnoticias, 13, 0, 0.0, 0, 0.0, 0.0, 6.210017488475606, 21022.121794871793, 35.99332991593583, 0.0, 2279.3887499999996, 1, 13, 0.0,[3]
ESPNFC, 16, 1, 0.29411764705882354, 6, 0.0, 0.0, 3.2591245862878893, 1901.2322307826814, 35.369075858162645, 0.0, 2667.385763888889, 2, 11, 0.00011026438359257703,[3;1]
ESPNagora, 64, 0, 372.546875, 13, 0.0, 0.0, 1.5539035829169294, 1549.4827648445103, 111.06667458513064, 0.0, 2472.141053240741, 6, 63, 0.1506980657562507,[4;3;2;1]
EcuavisaInforma, 19, 2, 384.1904761904762, 12, 0.0, 0.0, 0.6554025449250876, 2211.2144783388517, 12.502450404973139, 0.0, 1870.8465162037037, 4, 14, 0.205356491226266,[1;3;2;4]
ElRecodoOficial, 4, 0, 1311.0, 0, 0.0, 0.0, 0.5084029602249994, 353.43152353180955, 14.791093564707577, 0.0, 2473.0506712962965, 3, 3, 0.5301144918768746,[4;3;2]
EsMundoAnimal, 1, 35, 58.27777777777778, 35, 0.0, 0.0, 0.599386633689036, 23870.72705314009, 12.064771633837374, 0.0, 1944.9113773148147, 3, 22, 0.029964233053249602,[0;2]
EsPeinados, 2, 135, 13.620437956204379, 135, 0.0, 0.0, 0.5908681144359966, 9089.984543869728, 1.7041668564911459, 0.0, 1176.0796527777777, 7, 92, 0.01158122064609682,[0;3]
Europe1, 44, 3, 5337.297872340426, 22, 0.0, 0.0, 1.7342816518430388, 317.21716496579273, 50.084153495078915, 0.0, 2542.376574074074, 5, 36, 2.0993341139025614,[4;1;3;6;2]
ExpressNewsPK, 31, 0, 13.258064516129032, 0, 0.0, 0.0, 0.49607268277171934, 35792.30215053764, 38.88461208402334, 0.0, 2373.956053240741, 2, 31, 0.005584797788497453,[1;3]
FMCENTER, 11, 5, 369.4375, 7, 0.0, 0.0, 2.6867656834498588, 4916.1585649557055, 60.2800611578813, 0.0, 2384.1705208333333, 3, 3, 0.15495431084806444,[4;2]
FOXSportsMX, 27, 10, 2664.6216216216217, 17, 0.0, 0.0, 2.2131993371572656, 8024.241081963312, 81.85189227762379, 0.0, 2208.6443402777777, 3, 31, 1.2064512031332741,[3;2;1]
FactsAboutBoys, 9, 60, 12.072463768115941, 60, 0.0, 0.0, 1.6215936216606675, 7696.807347589964, 24.796402795677253, 0.0, 2168.9456018518517, 2, 62, 0.005566051890747485,[3;4]
FaisalAbuthnain, 0, 1, 463.0, 1, 0.0, 0.0, 1.2907544894599188, 1764.552734375, 6.494397787804508, 0.0, 1944.5990856481478, 1, 0, 0.23809535004778581,[0]
FemalePains, 5, 2, 3957.0, 3, 0.0, 0.0, 0.7130741118743457, 189.70272603160996, 17.913663427783703, 0.0, 1626.2054166666667, 1, 7, 2.4332719344342775,[4]
Football_ID, 14, 0, 37.0, 1, 0.0, 0.0, 0.1572985792042169, 33701.579365079364, 70.61578832766783, 0.0, 1867.0205439814815, 2, 13, 0.01981767159406629,[0]
Footy_Jokes, 17, 7, 4161.333333333333, 7, 0.0, 0.0, 2.4658800531669924, 3336.6264685093106, 19.310247888977198, 0.0, 1674.4755902777779, 3, 23, 2.485156163215859,[3;4;2]
Foro_TV, 77, 1, 756.4358974358975, 32, 0.0, 0.0, 2.569091782792952, 610.0682066678552, 151.11648142937406, 0.0, 2254.767175925926, 2, 67, 0.3354829294626684,[4;1]
FoxSports_br, 18, 0, 1298.1666666666667, 10, 0.0, 0.0, 0.8479380411651198, 8.387895713019434, 30.237336873651007, 0.0, 1601.1540046296295, 2, 12, 0.8107693968931813,[3;2]
GLaraLopez, 7, 0, 11.0, 1, 0.0, 0.0, 1.8805693595726851, 1.0060282821757571, 22.96279359830712, 0.0, 2279.3307175925925, 1, 7, 0.004825978044826288,[0]
GMEAgency, 10, 4, 9374.142857142857, 7, 0.0, 0.0, 0.5049937498253171, 17.880057394396758, 213.91309101245588, 0.0, 1584.3403124999998, 2, 13, 5.916748304126017,[1;0]
GettySport, 4, 0, 3525.25, 2, 0.0, 0.0, 0.637576960972271, 101.78719601390304, 5.722864533884864, 0.0, 1279.7672337962963, 3, 4, 2.7546024830958618,[0;1;2]
Giants, 5, 2, 52.0, 4, 0.0, 0.0, 3.4593184658779235, 1480.3419145790078, 10.450774108981552, 0.0, 1904.8483101851853, 2, 5, 0.027298761650445893,[4;2]
GlamourMex, 3, 0, 561.0, 1, 0.0, 0.0, 0.4981460085137505, 2458.506033182504, 6.3459613473472745, 0.0, 2290.1944560185184, 1, 3, 0.24495736531267884,[4]
GobCDMX, 15, 2, 1.0, 6, 0.0, 0.0, 1.4051899200501392, 5011.016768367735, 28.061247396002194, 0.0, 2556.0786689814813, 3, 14, 0.00039122426556553096,[3;1;2]
H4_K2, 4, 0, 186899.0, 3, 0.0, 0.0, 0.8132744964113531, 9.426780875286735, 6.591487650384276, 0.0, 1793.0400694444445, 1, 3, 104.23581892283578,[2]
HP, 28, 0, 1972.6785714285713, 9, 86.85714285714286, 38.82142857142857, 2.025374408330641, 382.55536410181276, 13.597556135762773, 0.0023510584859491334, 2716.915451388889, 6, 25, 0.7260728597277979,[4;0;1]
Hantu_Time_Line, 1, 0, 2.0, 0, 0.0, 0.0, 0.015315762261692664, 89.12953415577242, 39.839778497722094, 0.0, 1436.4286689814817, 1, 0, 0.001392342023790242,[0]
HarvardHealth, 137, 0, 539.6642335766423, 4, 85.54014598540147, 112.62773722627738, 3.7875481279546044, 1258.3033148982215, 1.3401939071728985, 0.024594584917860412, 2590.7610185185185, 11, 137, 0.20830336326630386,[4;1]
HealthHabits, 16, 0, 527.5, 1, 3.8125, 4.0, 1.761939138885253, 170.43955047194925, 20.465329891796827, 7.188309035598438e-05, 2601.6823148148146, 5, 16, 0.2027534249651641,[4]
HiddenLifeHacks, 0, 44, 4.295454545454546, 44, 0.0, 0.0, 1.5549695316939667, 3833.193686820525, 0.7060081803345407, 0.0, 1064.3410300925925, 2, 44, 0.004035787801096855,[0;1]
Hot_Girls_247, 1, 5, 61482.666666666664, 6, 194.66666666666666, 44.5, 1.6062770292869322, 432.6392890774718, 62.67007074358355, 0.0029222784081844636, 1010.9747106481481, 2, 6, 60.81523703718502,[2]
HurriyetKelebek, 49, 0, 0.42857142857142855, 5, 12.0, 8.959183673469388, 0.5295732058492749, 116863.8068999028, 33.20326261658801, 0.0005050042859100604, 2389.084861111111, 6, 49, 0.00017938727734104405,[1;3]
HurriyetSpor, 90, 0, 0.0, 1, 8.577777777777778, 6.688888888888889, 0.36376946964639173, 91760.18989898986, 34.957451457255125, 0.00012518158977076896, 2334.1559953703704, 5, 87, 0.0,[1;0]
IMeSayIt, 2463, 2, 215.49046653144015, 46, 621.0073022312373, 3917.2839756592293, 0.13383648731826525, 243668.14269776875, 1.7648662254321408, 0.5238374616025157, 810.0731018518518, 10, 149, 0.26601360548674235,[2;1]
INESGOMEZMONT, 4, 0, 12.0, 1, 21.75, 2.75, 1.4568192461507097, 1978.743865030675, 3.696226834258018, 0.002619531920632184, 2263.005300925926, 4, 4, 0.005302683115717894,[2]
I_mohdiary, 24, 1, 6230.6, 16, 0.0, 0.0, 1.3702036041894368, 3588.07441577545, 30.269202091409465, 0.0, 1724.9775694444445, 1, 6, 3.6119889964752763,[2]
ImRichardYap08, 9, 0, 532.6666666666666, 6, 39.77777777777778, 17.0, 0.3458609748941115, 3621.0635555555555, 11.91290880987961, 0.002020900084953885, 1647.6963425925926, 5, 8, 0.3232796316271081,[2]
InboxSCTV_, 72, 0, 347.0, 59, 41.59722222222222, 47.81944444444444, 0.8347614179483833, 3988.0093333333343, 10.798852385708205, 0.0018485407679151482, 2084.5091666666667, 7, 68, 0.16646604656331965,[3;2]
IndosiarID, 514, 0, 13.0, 331, 20.719844357976655, 17.877431906614785, 1.4939725830486756, 1185.8943774818454, 78.13340868358038, 0.00015589423317582002, 1709.862013888889, 16, 470, 0.007602952691154862,[3;2;4;0;1]
Infomedia24hrs, 105, 5, 91.0, 34, 16.745454545454546, 27.563636363636363, 0.32903275864600934, 4364.880225886862, 48.20553916283641, 0.00019198478478193925, 1805.2953703703706, 7, 89, 0.05040726381596527,[1;3]
Ini_Talkshow, 1, 0, 510.0, 1, 0.0, 0.0, 1.534994572012303, 5345.806451612903, 34.09179760448808, 0.0, 764.1720833333334, 1, 0, 0.6673889443531752,[1]
InspowerMinds, 303, 6, 9.0, 6, 25.618122977346278, 25.488673139158575, 2.816731358772136, 55109.53272204242, 32.26994633896812, 0.00047749683400190665, 1670.5822222222223, 15, 304, 0.005387343334725618,[4;0]
Inter, 362, 13, 610.7866666666666, 175, 185.25066666666666, 167.30133333333333, 1.7934351451874142, 17723.929991477486, 28.005337506572477, 0.002983817870000375, 2217.259201388889, 14, 297, 0.27546922176896166,[1;3;0;2]
IslamQAcom, 75, 0, 709.3733333333333, 7, 31.053333333333335, 44.45333333333333, 0.8212779573907241, 68049.98311111113, 13.044746906572131, 0.0010032299888867067, 2367.968113425926, 7, 40, 0.29957047534184367,[4;1;2]
IslamicThinking, 287, 0, 366.2229965156794, 3, 260.11149825783974, 316.54006968641113, 1.4716089208155896, 11108.871454291804, 3.9411348077684116, 0.030134546337192425, 2174.149351851852, 14, 22, 0.16844426819332609,[4;2]
JauaMiranda, 78, 1, 78.0, 2, 49.69620253164557, 196.46835443037975, 1.897588571012987, 710.344420156068, 12.972551193322062, 0.0027729111239467186, 1382.0729398148148, 9, 59, 0.05643696345755188,[2;1;0]
JawalWatani, 3, 2, 1.8, 2, 0.0, 0.0, 0.867946414838709, 59081.928421052624, 33.79750649471293, 0.0, 1621.2265046296295, 2, 2, 0.0011102705234955503,[1;2]
JayGlazer, 42, 4, 4.0, 12, 87.1304347826087, 47.06521739130435, 6.085864964422537, 6395.552123408811, 5.415475220421127, 0.00650322690794613, 2470.862847222222, 8, 3, 0.001618867677943701,[0;2]
JhonSjbt, 16, 0, 323.875, 1, 0.0, 0.625, 0.026223146313187014, 385.7025279866577, 163.274668635737, 0.0, 970.0782523148149, 6, 2, 0.3338648188712248,[1;0;2]
Jimparedes, 5, 3, 1294.625, 7, 0.0, 0.0, 0.8589387135758122, 1826.0825970298345, 27.019629204526947, 0.0, 2591.047013888889, 2, 2, 0.4996532263059573,[0;3]
JoeBudden, 868, 0, 527.2811059907834, 24, 357.2235023041475, 465.58640552995394, 2.26080713867641, 615.1674918285203, 36.340631732632524, 0.003726203041493433, 2654.2186921296293, 18, 187, 0.19865774721363147,[0;2]
JournalDuGeek, 179, 39, 1029.8715596330276, 61, 14.027522935779816, 26.298165137614678, 2.072786603583298, 1940.5014184105967, 28.19716592459387, 0.0001820785768929429, 2727.199085648148, 16, 200, 0.3776297685976481,[3;1;0;4;2]
Journey_America, 24, 4, 102.0, 6, 0.0, 0.0, 0.04116052758849332, 594.860822616068, 14.091126680564061, 0.0, 2816.8249189814815, 8, 24, 0.03621098326440592,[4;5;2;3;0]
JulioBorges, 600, 26, 200.87539936102237, 105, 79.64217252396166, 280.88658146964855, 1.2284672867972428, 6.987699003296335, 9.578313838311935, 0.0028095252815212115, 2956.769768518519, 13, 390, 0.0679374503553824,[4;0;2]
KTNKenya, 287, 50, 422.0652818991098, 145, 2.050445103857567, 4.041543026706232, 0.5321745630749234, 9483.761494743525, 98.97941769408678, 9.200685574975958e-06, 2247.511875, 12, 267, 0.1877922366479642,[3]
KameronBennett, 1280, 16, 40107.71836419753, 53, 291.84645061728395, 303.97993827160496, 0.6875132281039849, 2.276859110861445, 43.158266368386435, 0.0032354317051652443, 2088.7776273148147, 22, 293, 19.20152621308817,[2;1]
KanalD, 173, 6, 424.0446927374302, 15, 378.1787709497207, 164.34078212290504, 0.28819369556590013, 11958.073313342202, 16.379811596356532, 0.00974999654484469, 2121.0837847222224, 7, 157, 0.19991887910875863,[4;2;1;6;0]
KevinHert4Real, 48, 0, 18.0, 0, 5386.416666666667, 28881.25, 0.9868989123261077, 199.55709567874752, 4.187803215169405, 1.106774795966436, 886.0494212962964, 4, 48, 0.020314893918293945,[3;0;2]
Kitti3Miti, 146, 5, 347.0198675496689, 7, 219.41721854304635, 2475.9933774834435, 1.0242018988105606, 1570.8598466278543, 12.593673306311189, 0.006877740169969331, 2542.6033680555556, 7, 23, 0.1364821080273526,[0]
Kweet___news, 78, 0, 5.884615384615385, 2, 7.115384615384615, 24.55128205128205, 0.3291341474434291, 7.188001749315522, 33.79241730611481, 0.00011044526010905691, 1905.7971412037039, 4, 41, 0.003087744890255557,[0;2]
LAClippers, 824, 3, 3517.915356711004, 174, 293.3881499395405, 231.1813784764208, 2.042082025560244, 2472.6584632340946, 12.848323286785812, 0.008664564383185433, 2634.7940046296294, 16, 699, 1.3351766212195832,[2;0;1;3]
LEXPRESS, 15, 0, 106.8, 0, 0.0, 0.0, 2.410015369442839, 1462.7713483146065, 26.609078405586015, 0.0, 2983.246793981482, 2, 15, 0.035799921151499256,[0;1]
L____4, 1, 7, 1059.125, 7, 0.0, 0.0, 0.22700736169695274, 1.133261533727072, 6.462644384725804, 0.0, 287.39332175925927, 2, 4, 3.6852804843085294,[2;0]
LaBomba_Televen, 32, 52, 77157.34523809524, 65, 1.6904761904761905, 0.8809523809523809, 1.8666490264673796, 616.4906215171357, 49.37991085120101, 1.54740526279233e-05, 2185.8981828703704, 5, 20, 35.297776375282744,[2;1]
LaHojillaenTV, 316, 18, 501.5059880239521, 81, 69.03892215568862, 245.22754491017963, 2.8685114486976415, 568.9355488300622, 21.33309032013612, 0.0014238985952182638, 2270.928287037037, 17, 211, 0.22083743942363115,[2;1]
LaJornada, 112, 1, 26.0, 87, 5.734513274336283, 13.300884955752212, 1.8742270994718928, 76225.83259587019, 62.83146881132889, 3.643815218607445e-05, 2506.6944675925924, 6, 113, 0.010372225389307287,[3]
LaNoticiaViral, 1, 0, 1050.0, 0, 0.0, 0.0, 1.8664249040069585, 54.34250564900829, 17.4129107047518, 0.0, 2315.1212731481482, 1, 1, 0.45353995584524565,[3]
La_SER, 6, 2, 0.0, 4, 0.0, 0.0, 3.871366807096818, 1434.1834504524693, 32.16634067404895, 0.0, 2502.6160300925926, 2, 8, 0.0,[1;4]
LadHumour, 158, 9, 1715.562874251497, 20, 474.0, 362.9341317365269, 0.2628131242242203, 2020.4949811247586, 3.5716127829087756, 0.06301464387746333, 2097.601539351852, 6, 167, 0.8178688097175965,[3;2]
LibreriasGandhi, 1, 0, 1257.0, 0, 0.0, 0.0, 1.2753146205585897, 2281.5886363636364, 2.5594967890477385, 0.0, 2480.9564236111114, 1, 1, 0.5066594431233082,[4]
LiveSmart, 14, 1, 2983.4, 12, 0.0, 0.0, 0.6118318620472157, 16.0591283983284, 108.03465067789698, 0.0, 2397.6285185185184, 4, 8, 1.2443128603773144,[4;0;2]
LordLouis3, 0, 18, 24575.944444444445, 18, 0.0, 0.0, 1.2726860809134528, 1.5442919484085182, 208.5147949164071, 0.0, 839.9988425925926, 1, 11, 29.2571170319624,[2]
LovLikeJesus, 8, 4, 18.0, 4, 0.0, 0.0, 2.664567189219501, 11.613486795832209, 24.550839477575646, 0.0, 2196.9121759259256, 3, 3, 0.008193317965664056,[4;1;3]
MAS, 11, 0, 32.0, 11, 0.0, 0.0, 1.1043445907453833, 2565.9082579802375, 9.673866962689887, 0.0, 2637.859814814815, 2, 0, 0.01213104647194699,[0;1]
MBCNetTweets, 10, 0, 1.0, 2, 0.0, 0.0, 0.28746174043395284, 54812.21578947369, 24.029836338187547, 0.0, 1071.3786689814815, 1, 10, 0.0009333768059342282,[4]
MBCinaWeek, 3, 1, 0.0, 1, 0.0, 0.0, 0.43370746449614195, 123473.45833333334, 13.696513082673384, 0.0, 1500.335625, 2, 4, 0.0,[4;1]
MID_RF, 7, 3, 1113.3, 4, 0.0, 0.0, 1.0917203612029742, 1005.7967826405754, 16.459353869362058, 0.0, 1866.8417245370372, 2, 5, 0.5963547875362011,[1;2]
MLBNetwork, 5, 1, 1496.8333333333333, 2, 0.0, 0.0, 3.0528246650525372, 247.35636201256776, 11.443974164114751, 0.0, 2627.820231481481, 3, 4, 0.5696102478400763,[1;2;0]
MOVIEMEMORlES, 3, 35, 607.8684210526316, 35, 0.0, 0.0, 0.9590533634992707, 9300.573606779817, 24.724011400101446, 0.0, 1331.8502662037038, 3, 38, 0.4564089796560204,[2;3;4]
