screen_name,user_tweeted,user_retweeted,user_favourited,user_replied,likes_per_tweet,retweets_per_tweet,lists_per_user,follower_friend_ratio,tweet_frequency,favourite_tweet_ratio,age_of_account_in_days,sources_count,urls_count,cdn_content_in_kb,source_identity
NatGeo, 1216, 5, 995.6961506961507, 39, 391.33824733824736, 260.95331695331697, 21.680494243656284, 623405.0996374688, 11.513124506612197, 0.012550660303838404, 2720.0846643518516, 41, 1219, 0.36605336728862725,[5;1;4]
RedeGlobo, 859, 5, 2338.3819444444443, 119, 567.5856481481482, 314.25347222222223, 5.890389251887968, 19991.38398987002, 35.086247156740974, 0.006107783808641014, 2690.224594907407, 13, 808, 0.8692143952854343,[6;1;0;2]
Reuters, 1726, 21, 829.3566113337149, 54, 62.550085861476816, 97.03777904979965, 30.35780315507211, 12058.108067177074, 42.7755646135962, 0.00044241376450424583, 3329.222164351852, 41, 1650, 0.24911422860696286,[4;0;1;2;3]
Starbucks, 459, 0, 9659.529411764706, 30, 3833.58605664488, 908.0435729847494, 8.25235639562192, 115.85757918198806, 18.172823249305548, 0.06115674448959221, 3437.8236458333336, 13, 431, 2.8097803747065746,[6;0;1;4;2]
TIME, 3017, 13, 638.1201320132013, 186, 109.85544554455446, 84.02640264026402, 32.42667922223027, 12188.31979391807, 57.002078539458054, 0.00065567569150008, 2949.389259259259, 47, 3029, 0.21635670164929863,[4;1;3;2]
TheEconomist, 3176, 19, 40.27762128325509, 50, 85.66134585289515, 104.23787167449139, 31.369233696235828, 91968.42776489197, 20.598321990069188, 0.0012754636724365287, 3276.1183680555555, 48, 3187, 0.01229431197480227,[4;1;0]
TweetRAMALAN, 2188, 5, 142.0, 0, 56.16187870497036, 125.64933880528956, 2.173924530740435, 292589.53554491577, 52.25208421910254, 0.0005461137967830042, 1979.9584953703704, 28, 320, 0.07171867507931651,[4;2]
UberFacts, 5326, 6, 1080.8771567891972, 34, 1325.2145536384096, 561.0187546886722, 7.724930311792546, 13364332.185296323, 47.92886345246615, 0.011923686430248133, 2337.3194444444443, 36, 4079, 0.46244306030068993,[4;1;2]
VictoriasSecret, 289, 2, 1633.7560137457044, 109, 964.8900343642612, 259.98625429553266, 3.4824658126410886, 7664.583436688058, 43.14604740533823, 0.00806187815062322, 2789.6747569444447, 15, 244, 0.5856439033542289,[5;1;0;2]
WSJ, 2517, 42, 1268.547088706526, 341, 56.63345056662759, 70.98671355998437, 28.783488796671968, 9760.275503440082, 45.0027554516544, 0.0005456028906605561, 3317.5445601851857, 46, 2558, 0.38237529766162826,[4;3;0;1;2]
Xbox, 533, 609, 3275.4264448336253, 297, 1811.5718038528896, 4860.979859894921, 5.632837787131934, 495.44320587927444, 52.56906527634304, 0.013265265543637998, 2601.20681712963, 31, 1082, 1.2591949333917172,[4;1;0;2]
detikcom, 1440, 5, 32.0, 830, 13.919723183391003, 25.495501730103808, 5.493850018634189, 348907.5536271765, 394.3850128887367, 1.4566147498013277e-05, 2438.4594328703706, 34, 1444, 0.013123039722802364,[0;1]
enews, 415, 3, 22865.00956937799, 16, 156.2177033492823, 74.89712918660287, 9.17300970463195, 69.34434728019309, 44.41223030073989, 0.0011849007181648074, 3320.1451504629626, 15, 410, 6.886749986273848,[4;1;0;2]
espn, 5533, 10, 130.23705574598594, 515, 1909.5213783149918, 1657.5211979072703, 16.76387690531315, 87972.1767940332, 22.56406528045262, 0.025678779062833147, 3322.1276504629627, 42, 5452, 0.03920290532118369,[0;1;2;3]
nytimes, 5546, 47, 10728.662256391919, 511, 409.06597532630076, 414.6987305560522, 52.63053045108164, 26854.950816121356, 68.06584083974381, 0.0018025538007271282, 3347.1221296296294, 68, 5593, 3.2053393455287758,[4;0;3;2]
